,02_1,02_2,03_1,05_1,05_2,08_1,08_2,09_1,11_1,11_2
329,18.0,14.0,4.0,36.0,11.0,8.0,12.0,2.0,39.0,12.0
330,13.0,10.0,1.0,21.0,9.0,5.0,14.0,5.0,41.0,30.0
331,12.0,14.0,8.0,21.0,5.0,5.0,13.0,0.0,29.0,7.0
332,6.0,8.0,9.0,15.0,6.0,6.0,15.0,2.0,20.0,9.0
333,8.0,8.0,5.0,13.0,3.0,4.0,9.0,2.0,21.0,7.0
334,4.0,12.0,0.0,8.0,3.0,4.0,7.0,2.0,19.0,11.0
335,6.0,6.0,5.0,10.0,2.0,2.0,9.0,2.0,10.0,5.0
336,7.0,6.0,0.0,3.0,2.0,3.0,5.0,1.0,8.0,3.0
337,4.0,2.0,2.0,6.0,2.0,3.0,11.0,1.0,3.0,1.0
338,2.0,2.0,0.0,3.0,0.0,1.0,4.0,3.0,7.0,2.0
339,2.0,1.0,2.0,5.0,2.0,1.0,3.0,0.0,14.0,0.0
340,2.0,6.0,0.0,3.0,1.0,1.0,4.0,0.0,2.0,1.0
341,1.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,1.0
342,2.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0
343,1.0,1.0,0.0,3.0,0.0,1.0,6.0,1.0,6.0,0.0
344,0.0,2.0,2.0,3.0,0.0,0.0,4.0,1.0,5.0,1.0
345,4.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,6.0,3.0
346,2.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0
347,0.0,2.0,1.0,5.0,0.0,3.0,1.0,1.0,3.0,2.0
348,3.0,3.0,0.0,11.0,0.0,0.0,1.0,1.0,8.0,0.0
349,3.0,2.0,1.0,9.0,3.0,1.0,2.0,1.0,6.0,1.0
350,2.0,3.0,1.0,13.0,6.0,0.0,3.0,2.0,6.0,3.0
351,4.0,5.0,0.0,13.0,4.0,2.0,2.0,1.0,3.0,2.0
352,3.0,7.0,0.0,21.0,5.0,1.0,7.0,0.0,5.0,0.0
353,5.0,5.0,1.0,20.0,10.0,4.0,3.0,3.0,10.0,1.0
354,7.0,4.0,0.0,29.0,16.0,2.0,5.0,2.0,15.0,2.0
355,15.0,7.0,0.0,51.0,36.0,2.0,8.0,3.0,25.0,5.0
356,21.0,16.0,2.0,60.0,52.0,3.0,12.0,8.0,45.0,14.0
357,10.0,22.0,6.0,83.0,90.0,11.0,14.0,6.0,54.0,25.0
358,22.0,25.0,5.0,122.0,126.0,11.0,15.0,8.0,58.0,23.0
359,17.0,13.0,8.0,137.0,155.0,6.0,19.0,6.0,78.0,41.0
360,34.0,35.0,12.0,128.0,140.0,18.0,22.0,18.0,101.0,60.0
361,32.0,39.0,13.0,166.0,194.0,28.0,36.0,28.0,86.0,75.0
362,50.0,51.0,27.0,174.0,224.0,33.0,51.0,38.0,129.0,127.0
363,39.0,47.0,29.0,158.0,218.0,42.0,45.0,58.0,114.0,97.0
364,54.0,61.0,33.0,160.0,195.0,57.0,87.0,94.0,115.0,140.0
365,45.0,69.0,33.0,165.0,206.0,48.0,68.0,73.0,118.0,100.0
366,57.0,64.0,29.0,177.0,207.0,63.0,66.0,57.0,107.0,104.0
367,50.0,56.0,31.0,145.0,187.0,43.0,61.0,50.0,107.0,88.0
368,45.0,59.0,30.0,117.0,137.0,31.0,49.0,39.0,104.0,68.0
369,40.0,46.0,22.0,135.0,153.0,23.0,45.0,31.0,95.0,87.0
370,40.0,54.0,19.0,117.0,130.0,29.0,59.0,37.0,98.0,83.0
371,35.0,44.0,24.0,125.0,149.0,29.0,35.0,32.0,115.0,95.0
372,43.0,53.0,23.0,121.0,114.0,28.0,52.0,26.0,110.0,81.0
373,42.0,45.0,20.0,126.0,121.0,26.0,56.0,31.0,105.0,76.0
374,43.0,50.0,29.0,111.0,100.0,32.0,58.0,32.0,103.0,85.0
375,39.0,41.0,22.0,121.0,111.0,38.0,49.0,34.0,123.0,92.0
376,52.0,65.0,28.0,108.0,91.0,31.0,54.0,38.0,122.0,87.0
377,41.0,45.0,16.0,112.0,112.0,38.0,51.0,30.0,112.0,98.0
378,56.0,56.0,40.0,116.0,99.0,35.0,47.0,37.0,112.0,104.0
379,50.0,49.0,31.0,107.0,97.0,34.0,59.0,30.0,112.0,96.0
380,39.0,48.0,14.0,122.0,123.0,47.0,71.0,50.0,111.0,108.0
381,61.0,74.0,32.0,136.0,142.0,40.0,59.0,74.0,115.0,104.0
382,57.0,60.0,33.0,124.0,114.0,45.0,67.0,31.0,129.0,118.0
383,36.0,44.0,23.0,120.0,101.0,35.0,53.0,41.0,126.0,144.0
384,42.0,53.0,31.0,128.0,132.0,36.0,63.0,37.0,125.0,116.0
385,51.0,66.0,26.0,120.0,143.0,35.0,66.0,31.0,118.0,115.0
386,47.0,60.0,37.0,116.0,96.0,41.0,61.0,35.0,113.0,126.0
387,50.0,54.0,35.0,133.0,139.0,44.0,62.0,62.0,122.0,116.0
388,53.0,56.0,45.0,139.0,146.0,37.0,48.0,54.0,136.0,145.0
389,71.0,77.0,36.0,125.0,122.0,47.0,58.0,68.0,131.0,138.0
390,51.0,65.0,43.0,151.0,150.0,45.0,51.0,51.0,154.0,184.0
391,64.0,76.0,42.0,134.0,143.0,51.0,68.0,53.0,133.0,151.0
392,56.0,65.0,33.0,159.0,182.0,48.0,73.0,47.0,143.0,154.0
393,65.0,71.0,31.0,135.0,142.0,48.0,70.0,47.0,117.0,123.0
394,61.0,64.0,34.0,118.0,131.0,51.0,66.0,45.0,140.0,153.0
395,49.0,58.0,34.0,133.0,124.0,48.0,69.0,50.0,139.0,157.0
396,48.0,52.0,26.0,133.0,108.0,30.0,49.0,37.0,169.0,181.0
397,57.0,73.0,45.0,141.0,155.0,53.0,69.0,49.0,166.0,168.0
398,61.0,67.0,47.0,128.0,117.0,40.0,66.0,54.0,137.0,153.0
399,63.0,68.0,23.0,132.0,138.0,50.0,82.0,58.0,143.0,156.0
400,54.0,64.0,37.0,143.0,134.0,51.0,74.0,53.0,185.0,216.0
401,51.0,59.0,45.0,138.0,139.0,55.0,65.0,52.0,165.0,177.0
402,50.0,65.0,37.0,109.0,87.0,49.0,73.0,31.0,155.0,165.0
403,55.0,63.0,30.0,115.0,126.0,39.0,64.0,31.0,155.0,182.0
404,41.0,68.0,37.0,106.0,91.0,39.0,61.0,33.0,154.0,168.0
405,49.0,50.0,27.0,103.0,80.0,42.0,55.0,22.0,133.0,120.0
406,48.0,42.0,23.0,92.0,82.0,29.0,31.0,21.0,128.0,114.0
407,41.0,40.0,26.0,100.0,65.0,32.0,50.0,17.0,114.0,104.0
408,45.0,41.0,20.0,97.0,79.0,30.0,38.0,23.0,129.0,113.0
409,27.0,30.0,19.0,78.0,57.0,29.0,40.0,22.0,123.0,94.0
410,33.0,38.0,17.0,82.0,58.0,21.0,43.0,28.0,72.0,56.0
411,40.0,23.0,15.0,74.0,60.0,21.0,44.0,12.0,73.0,52.0
412,37.0,29.0,22.0,72.0,44.0,32.0,34.0,12.0,72.0,49.0
413,26.0,22.0,18.0,68.0,44.0,20.0,29.0,10.0,63.0,39.0
414,28.0,31.0,15.0,63.0,40.0,16.0,26.0,16.0,50.0,32.0
415,24.0,30.0,16.0,74.0,33.0,21.0,26.0,10.0,57.0,37.0
416,20.0,17.0,8.0,59.0,32.0,18.0,30.0,6.0,75.0,32.0
417,18.0,27.0,11.0,64.0,23.0,13.0,33.0,15.0,46.0,13.0
418,22.0,21.0,10.0,66.0,31.0,7.0,25.0,13.0,51.0,28.0
419,15.0,18.0,13.0,82.0,54.0,16.0,25.0,18.0,60.0,19.0
420,30.0,21.0,13.0,101.0,88.0,14.0,33.0,10.0,68.0,33.0
421,25.0,24.0,11.0,86.0,38.0,11.0,33.0,17.0,56.0,19.0
422,22.0,25.0,11.0,75.0,33.0,13.0,28.0,11.0,61.0,31.0
423,35.0,19.0,13.0,62.0,28.0,11.0,30.0,5.0,52.0,26.0
424,19.0,20.0,7.0,58.0,20.0,19.0,25.0,3.0,51.0,17.0
425,27.0,22.0,6.0,51.0,23.0,10.0,21.0,8.0,56.0,19.0
426,19.0,26.0,15.0,42.0,15.0,9.0,20.0,5.0,55.0,24.0
427,15.0,21.0,9.0,37.0,12.0,11.0,23.0,9.0,54.0,17.0
428,16.0,20.0,5.0,26.0,8.0,12.0,15.0,3.0,42.0,15.0
429,18.0,12.0,9.0,26.0,5.0,5.0,10.0,1.0,29.0,14.0
430,11.0,13.0,4.0,23.0,4.0,13.0,16.0,6.0,25.0,14.0
431,12.0,17.0,4.0,14.0,2.0,11.0,11.0,5.0,21.0,6.0
432,6.0,15.0,8.0,21.0,4.0,8.0,16.0,2.0,19.0,5.0
433,4.0,7.0,3.0,15.0,6.0,7.0,13.0,3.0,24.0,5.0
434,9.0,5.0,2.0,17.0,4.0,5.0,8.0,0.0,16.0,4.0
435,10.0,4.0,2.0,16.0,1.0,5.0,9.0,2.0,14.0,1.0
436,6.0,7.0,4.0,11.0,3.0,1.0,7.0,2.0,8.0,4.0
437,6.0,12.0,4.0,13.0,3.0,3.0,8.0,3.0,8.0,2.0
438,3.0,5.0,5.0,12.0,3.0,2.0,3.0,2.0,4.0,0.0
439,7.0,5.0,3.0,13.0,2.0,2.0,8.0,1.0,11.0,3.0
440,6.0,5.0,6.0,9.0,2.0,4.0,10.0,0.0,14.0,3.0
441,2.0,2.0,4.0,9.0,0.0,1.0,7.0,0.0,14.0,3.0
442,6.0,5.0,1.0,12.0,1.0,2.0,2.0,1.0,6.0,1.0
443,1.0,8.0,0.0,15.0,5.0,2.0,9.0,1.0,6.0,0.0
444,3.0,3.0,10.0,12.0,4.0,2.0,3.0,2.0,4.0,0.0
445,7.0,8.0,2.0,17.0,3.0,0.0,2.0,0.0,6.0,3.0
446,2.0,6.0,6.0,10.0,1.0,3.0,4.0,1.0,6.0,3.0
447,5.0,10.0,6.0,11.0,3.0,1.0,1.0,1.0,6.0,2.0
448,1.0,4.0,0.0,15.0,5.0,5.0,5.0,2.0,6.0,3.0
449,3.0,6.0,1.0,16.0,3.0,0.0,1.0,2.0,8.0,4.0
450,4.0,6.0,1.0,9.0,3.0,3.0,8.0,0.0,3.0,2.0
451,4.0,4.0,1.0,20.0,2.0,0.0,2.0,1.0,16.0,7.0
452,5.0,7.0,2.0,19.0,10.0,2.0,3.0,2.0,16.0,2.0
453,12.0,13.0,2.0,31.0,13.0,0.0,4.0,3.0,24.0,12.0
454,12.0,11.0,4.0,35.0,16.0,5.0,7.0,1.0,21.0,5.0
455,9.0,12.0,2.0,37.0,26.0,2.0,11.0,5.0,23.0,6.0
456,10.0,13.0,5.0,33.0,15.0,4.0,9.0,6.0,33.0,9.0
457,11.0,13.0,8.0,42.0,21.0,5.0,10.0,6.0,23.0,11.0
458,15.0,17.0,6.0,40.0,31.0,4.0,18.0,7.0,28.0,8.0
459,18.0,16.0,5.0,47.0,34.0,6.0,17.0,8.0,28.0,9.0
460,18.0,15.0,6.0,48.0,39.0,10.0,14.0,5.0,41.0,18.0
461,27.0,24.0,10.0,73.0,66.0,11.0,22.0,10.0,51.0,25.0
462,24.0,23.0,13.0,66.0,56.0,17.0,25.0,10.0,62.0,45.0
463,19.0,26.0,13.0,82.0,71.0,9.0,24.0,11.0,66.0,38.0
464,28.0,35.0,14.0,88.0,84.0,12.0,23.0,15.0,67.0,50.0
465,25.0,20.0,12.0,83.0,84.0,17.0,33.0,16.0,71.0,53.0
466,19.0,32.0,17.0,92.0,84.0,16.0,37.0,22.0,74.0,55.0
467,34.0,33.0,16.0,89.0,76.0,27.0,45.0,21.0,73.0,58.0
468,36.0,29.0,16.0,118.0,94.0,17.0,44.0,20.0,75.0,60.0
469,21.0,42.0,12.0,113.0,93.0,25.0,42.0,22.0,88.0,69.0
470,36.0,33.0,19.0,117.0,112.0,23.0,49.0,25.0,89.0,67.0
471,36.0,39.0,24.0,83.0,80.0,40.0,54.0,21.0,88.0,64.0
472,30.0,49.0,18.0,110.0,114.0,24.0,39.0,23.0,105.0,69.0
473,36.0,50.0,33.0,102.0,100.0,27.0,68.0,30.0,95.0,66.0
474,45.0,54.0,21.0,125.0,114.0,21.0,42.0,33.0,104.0,80.0
475,43.0,50.0,27.0,106.0,105.0,33.0,51.0,34.0,102.0,91.0
476,42.0,56.0,22.0,113.0,108.0,31.0,56.0,20.0,101.0,91.0
477,48.0,57.0,29.0,112.0,115.0,30.0,49.0,31.0,106.0,97.0
478,31.0,58.0,24.0,117.0,120.0,32.0,56.0,24.0,112.0,76.0
479,40.0,67.0,29.0,133.0,114.0,35.0,60.0,25.0,116.0,91.0
480,41.0,53.0,21.0,119.0,108.0,28.0,60.0,23.0,104.0,85.0
481,41.0,64.0,31.0,109.0,104.0,39.0,56.0,36.0,114.0,107.0
482,43.0,58.0,26.0,131.0,129.0,29.0,57.0,29.0,104.0,87.0
483,51.0,56.0,32.0,123.0,105.0,36.0,66.0,19.0,108.0,89.0
484,46.0,56.0,27.0,150.0,125.0,31.0,56.0,33.0,123.0,111.0
485,44.0,62.0,22.0,131.0,124.0,44.0,64.0,25.0,131.0,131.0
486,43.0,65.0,31.0,124.0,114.0,34.0,71.0,36.0,126.0,114.0
487,61.0,75.0,30.0,122.0,120.0,57.0,60.0,28.0,120.0,116.0
488,46.0,57.0,30.0,119.0,121.0,42.0,61.0,37.0,118.0,80.0
489,39.0,61.0,24.0,109.0,122.0,35.0,55.0,38.0,121.0,87.0
490,47.0,58.0,17.0,127.0,112.0,37.0,50.0,28.0,137.0,123.0
491,39.0,57.0,34.0,117.0,107.0,32.0,57.0,42.0,119.0,127.0
492,44.0,55.0,21.0,108.0,102.0,40.0,66.0,27.0,112.0,106.0
493,51.0,68.0,22.0,105.0,97.0,34.0,52.0,34.0,116.0,90.0
494,39.0,49.0,29.0,111.0,98.0,27.0,48.0,31.0,110.0,100.0
495,58.0,39.0,22.0,115.0,101.0,38.0,52.0,33.0,108.0,91.0
496,41.0,47.0,26.0,113.0,99.0,35.0,59.0,34.0,110.0,113.0
497,47.0,50.0,25.0,88.0,77.0,28.0,55.0,38.0,90.0,87.0
498,45.0,38.0,21.0,108.0,91.0,26.0,56.0,21.0,109.0,98.0
499,39.0,60.0,28.0,93.0,70.0,31.0,52.0,33.0,89.0,77.0
500,41.0,46.0,23.0,83.0,65.0,35.0,36.0,28.0,96.0,69.0
501,34.0,40.0,18.0,77.0,64.0,22.0,36.0,17.0,75.0,67.0
502,23.0,32.0,9.0,82.0,64.0,13.0,41.0,19.0,77.0,68.0
503,31.0,41.0,10.0,58.0,42.0,17.0,32.0,24.0,85.0,66.0
504,35.0,41.0,21.0,63.0,51.0,9.0,30.0,15.0,77.0,60.0
505,26.0,33.0,23.0,62.0,45.0,18.0,23.0,19.0,82.0,45.0
506,25.0,28.0,16.0,69.0,56.0,21.0,23.0,16.0,108.0,76.0
507,30.0,28.0,18.0,69.0,34.0,13.0,27.0,17.0,71.0,50.0
508,26.0,19.0,7.0,54.0,43.0,13.0,18.0,12.0,66.0,48.0
509,20.0,33.0,6.0,64.0,38.0,19.0,31.0,12.0,45.0,29.0
510,19.0,28.0,16.0,53.0,38.0,20.0,21.0,11.0,54.0,32.0
511,20.0,15.0,8.0,58.0,36.0,16.0,33.0,10.0,45.0,19.0
512,30.0,25.0,11.0,42.0,19.0,20.0,20.0,8.0,40.0,24.0
513,14.0,20.0,9.0,56.0,36.0,18.0,24.0,17.0,48.0,36.0
514,26.0,23.0,8.0,80.0,56.0,17.0,34.0,11.0,53.0,29.0
515,23.0,26.0,6.0,82.0,62.0,20.0,28.0,16.0,45.0,32.0
516,16.0,24.0,6.0,71.0,47.0,17.0,32.0,10.0,47.0,36.0
517,14.0,18.0,2.0,66.0,42.0,16.0,29.0,7.0,57.0,30.0
518,22.0,23.0,11.0,67.0,32.0,10.0,14.0,10.0,54.0,29.0
519,19.0,21.0,9.0,56.0,33.0,19.0,27.0,7.0,56.0,28.0
520,20.0,18.0,10.0,41.0,14.0,12.0,20.0,9.0,41.0,22.0
521,16.0,23.0,8.0,31.0,21.0,8.0,24.0,4.0,39.0,21.0
522,19.0,17.0,9.0,38.0,15.0,15.0,29.0,5.0,46.0,18.0
523,12.0,15.0,4.0,33.0,18.0,7.0,19.0,6.0,35.0,11.0
524,9.0,19.0,4.0,28.0,12.0,2.0,19.0,6.0,34.0,14.0
525,11.0,12.0,6.0,26.0,2.0,7.0,21.0,2.0,31.0,10.0
526,10.0,14.0,1.0,27.0,5.0,6.0,11.0,1.0,20.0,9.0
527,13.0,13.0,4.0,29.0,9.0,9.0,12.0,3.0,26.0,8.0
528,17.0,15.0,5.0,23.0,3.0,6.0,20.0,3.0,37.0,17.0
529,11.0,11.0,10.0,22.0,6.0,3.0,21.0,5.0,24.0,11.0
530,7.0,7.0,3.0,19.0,4.0,3.0,11.0,2.0,24.0,7.0
531,2.0,19.0,7.0,19.0,5.0,5.0,14.0,2.0,20.0,9.0
532,3.0,14.0,1.0,19.0,1.0,6.0,16.0,2.0,19.0,5.0
533,6.0,9.0,4.0,11.0,1.0,1.0,13.0,2.0,14.0,3.0
534,6.0,9.0,1.0,17.0,4.0,7.0,7.0,3.0,17.0,4.0
535,7.0,7.0,2.0,8.0,0.0,3.0,7.0,1.0,12.0,6.0
536,3.0,13.0,4.0,12.0,7.0,3.0,15.0,1.0,19.0,4.0
537,0.0,8.0,1.0,7.0,3.0,1.0,3.0,2.0,6.0,2.0
538,2.0,5.0,0.0,10.0,6.0,6.0,9.0,3.0,12.0,4.0
539,4.0,5.0,3.0,8.0,2.0,3.0,8.0,6.0,13.0,3.0
540,6.0,6.0,1.0,9.0,1.0,0.0,5.0,2.0,8.0,2.0
541,7.0,5.0,0.0,10.0,1.0,2.0,4.0,0.0,5.0,3.0
542,1.0,3.0,1.0,6.0,1.0,2.0,4.0,1.0,9.0,4.0
543,4.0,9.0,1.0,8.0,2.0,3.0,6.0,0.0,7.0,1.0
544,4.0,4.0,1.0,8.0,2.0,2.0,8.0,2.0,3.0,0.0
545,5.0,4.0,1.0,9.0,2.0,0.0,2.0,1.0,4.0,2.0
546,3.0,4.0,1.0,12.0,4.0,1.0,2.0,0.0,9.0,0.0
547,4.0,8.0,0.0,10.0,2.0,5.0,5.0,2.0,10.0,3.0
548,0.0,0.0,2.0,18.0,6.0,1.0,1.0,0.0,12.0,6.0
549,7.0,8.0,5.0,23.0,8.0,1.0,4.0,0.0,23.0,5.0
550,11.0,11.0,1.0,29.0,10.0,3.0,5.0,3.0,17.0,4.0
551,2.0,8.0,3.0,20.0,6.0,2.0,7.0,0.0,15.0,3.0
552,7.0,7.0,5.0,28.0,6.0,3.0,10.0,2.0,19.0,0.0
553,5.0,6.0,3.0,22.0,6.0,3.0,6.0,3.0,14.0,4.0
554,5.0,8.0,1.0,21.0,7.0,1.0,8.0,4.0,16.0,2.0
555,8.0,8.0,2.0,27.0,8.0,3.0,6.0,2.0,18.0,3.0
556,10.0,6.0,3.0,28.0,12.0,3.0,11.0,3.0,19.0,3.0
557,13.0,14.0,0.0,41.0,23.0,1.0,8.0,7.0,30.0,7.0
558,15.0,25.0,2.0,44.0,29.0,4.0,11.0,4.0,47.0,6.0
559,15.0,10.0,6.0,53.0,39.0,8.0,6.0,6.0,37.0,9.0
560,17.0,10.0,9.0,52.0,39.0,4.0,13.0,6.0,42.0,22.0
561,15.0,13.0,7.0,58.0,50.0,3.0,18.0,7.0,56.0,27.0
562,22.0,40.0,3.0,60.0,51.0,7.0,19.0,18.0,68.0,34.0
563,19.0,19.0,14.0,61.0,55.0,15.0,15.0,8.0,60.0,29.0
564,27.0,24.0,7.0,76.0,58.0,6.0,20.0,10.0,62.0,34.0
565,24.0,19.0,12.0,79.0,60.0,11.0,25.0,15.0,67.0,38.0
566,32.0,28.0,16.0,79.0,68.0,5.0,33.0,17.0,90.0,63.0
567,33.0,29.0,13.0,99.0,88.0,10.0,31.0,14.0,76.0,53.0
568,42.0,31.0,15.0,89.0,73.0,15.0,26.0,18.0,105.0,76.0
569,38.0,49.0,38.0,90.0,80.0,18.0,26.0,25.0,95.0,62.0
570,42.0,52.0,24.0,106.0,88.0,17.0,38.0,17.0,120.0,83.0
571,39.0,48.0,22.0,98.0,88.0,22.0,40.0,19.0,97.0,85.0
572,34.0,35.0,25.0,118.0,101.0,18.0,35.0,23.0,120.0,92.0
573,49.0,41.0,12.0,110.0,111.0,20.0,52.0,28.0,119.0,92.0
574,41.0,56.0,22.0,123.0,119.0,33.0,49.0,29.0,123.0,92.0
575,43.0,53.0,19.0,129.0,112.0,29.0,51.0,29.0,111.0,81.0
576,36.0,51.0,28.0,117.0,98.0,27.0,49.0,35.0,119.0,93.0
577,54.0,50.0,20.0,139.0,122.0,32.0,57.0,34.0,124.0,101.0
578,37.0,48.0,23.0,130.0,132.0,36.0,58.0,35.0,150.0,140.0
579,46.0,47.0,28.0,145.0,131.0,25.0,47.0,43.0,131.0,105.0
580,36.0,42.0,28.0,134.0,118.0,30.0,53.0,39.0,131.0,109.0
581,43.0,52.0,26.0,124.0,113.0,31.0,56.0,45.0,129.0,95.0
582,41.0,48.0,32.0,137.0,132.0,33.0,45.0,38.0,137.0,118.0
583,56.0,60.0,27.0,137.0,127.0,30.0,50.0,33.0,131.0,110.0
584,52.0,43.0,22.0,120.0,113.0,34.0,54.0,38.0,107.0,105.0
585,48.0,49.0,22.0,116.0,100.0,45.0,57.0,46.0,109.0,82.0
586,47.0,56.0,20.0,114.0,92.0,38.0,55.0,38.0,113.0,111.0
587,41.0,48.0,18.0,117.0,93.0,38.0,63.0,47.0,130.0,115.0
588,44.0,49.0,20.0,120.0,99.0,32.0,45.0,46.0,109.0,96.0
589,34.0,41.0,19.0,114.0,93.0,31.0,55.0,51.0,110.0,86.0
590,36.0,46.0,20.0,130.0,110.0,41.0,52.0,48.0,121.0,97.0
591,41.0,45.0,22.0,114.0,89.0,44.0,58.0,51.0,102.0,107.0
592,43.0,57.0,29.0,100.0,86.0,31.0,46.0,31.0,109.0,91.0
593,34.0,46.0,18.0,84.0,66.0,30.0,57.0,30.0,105.0,97.0
594,36.0,43.0,24.0,93.0,80.0,33.0,41.0,16.0,93.0,82.0
595,28.0,33.0,17.0,70.0,79.0,18.0,39.0,26.0,87.0,78.0
596,23.0,32.0,30.0,85.0,60.0,26.0,43.0,23.0,71.0,61.0
597,31.0,34.0,12.0,74.0,54.0,22.0,46.0,10.0,75.0,53.0
598,26.0,44.0,13.0,71.0,49.0,26.0,43.0,11.0,66.0,51.0
599,26.0,32.0,15.0,66.0,46.0,17.0,33.0,22.0,71.0,47.0
600,31.0,28.0,6.0,71.0,44.0,20.0,36.0,17.0,70.0,50.0
601,24.0,36.0,5.0,73.0,51.0,14.0,33.0,22.0,75.0,41.0
602,22.0,30.0,17.0,73.0,50.0,17.0,35.0,24.0,57.0,38.0
603,17.0,26.0,10.0,69.0,43.0,14.0,30.0,14.0,56.0,52.0
604,15.0,20.0,7.0,73.0,47.0,15.0,29.0,14.0,55.0,36.0
605,19.0,26.0,7.0,49.0,33.0,16.0,29.0,11.0,49.0,29.0
606,18.0,13.0,7.0,52.0,28.0,13.0,22.0,6.0,57.0,25.0
607,15.0,21.0,4.0,55.0,33.0,15.0,20.0,14.0,52.0,36.0
608,12.0,20.0,6.0,48.0,32.0,10.0,22.0,14.0,39.0,29.0
609,17.0,15.0,4.0,42.0,18.0,9.0,24.0,7.0,44.0,20.0
610,19.0,17.0,6.0,39.0,16.0,14.0,19.0,8.0,44.0,32.0
611,17.0,24.0,4.0,33.0,17.0,12.0,19.0,10.0,46.0,21.0
612,18.0,18.0,7.0,36.0,18.0,9.0,22.0,5.0,39.0,17.0
613,12.0,16.0,3.0,31.0,16.0,10.0,26.0,4.0,35.0,19.0
614,11.0,15.0,2.0,24.0,8.0,10.0,18.0,3.0,28.0,13.0
615,11.0,12.0,2.0,26.0,5.0,10.0,20.0,4.0,33.0,15.0
616,14.0,14.0,9.0,15.0,3.0,6.0,11.0,4.0,37.0,14.0
617,8.0,13.0,3.0,22.0,6.0,6.0,17.0,3.0,23.0,12.0
618,4.0,8.0,2.0,14.0,5.0,7.0,13.0,3.0,20.0,10.0
619,9.0,10.0,4.0,17.0,8.0,2.0,13.0,2.0,13.0,12.0
620,6.0,8.0,3.0,7.0,1.0,1.0,11.0,0.0,21.0,5.0
621,1.0,5.0,0.0,4.0,1.0,5.0,8.0,2.0,8.0,2.0
622,3.0,5.0,1.0,12.0,5.0,1.0,10.0,0.0,9.0,3.0
623,3.0,6.0,0.0,4.0,1.0,3.0,6.0,4.0,6.0,0.0
624,5.0,7.0,2.0,8.0,1.0,5.0,10.0,2.0,10.0,0.0
625,5.0,7.0,0.0,5.0,0.0,1.0,3.0,0.0,2.0,1.0
626,5.0,1.0,0.0,3.0,2.0,3.0,7.0,0.0,4.0,2.0
627,1.0,2.0,2.0,5.0,0.0,1.0,10.0,1.0,5.0,1.0
628,2.0,3.0,0.0,5.0,1.0,0.0,2.0,0.0,3.0,1.0
629,1.0,4.0,0.0,4.0,0.0,1.0,4.0,0.0,2.0,1.0
630,0.0,4.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
631,1.0,1.0,1.0,5.0,1.0,1.0,6.0,0.0,3.0,0.0
632,1.0,1.0,1.0,2.0,0.0,2.0,4.0,1.0,6.0,0.0
633,2.0,2.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0
634,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0
635,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0
636,3.0,2.0,0.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0
637,0.0,1.0,0.0,10.0,2.0,0.0,1.0,0.0,5.0,0.0
638,2.0,8.0,2.0,13.0,4.0,1.0,2.0,3.0,5.0,1.0
639,3.0,4.0,0.0,17.0,3.0,1.0,2.0,1.0,2.0,2.0
640,5.0,3.0,0.0,17.0,5.0,0.0,1.0,2.0,6.0,0.0
641,4.0,5.0,0.0,28.0,13.0,0.0,2.0,4.0,12.0,1.0
642,11.0,7.0,0.0,43.0,18.0,2.0,3.0,3.0,21.0,6.0
643,10.0,4.0,2.0,55.0,40.0,7.0,3.0,7.0,34.0,6.0
644,14.0,13.0,1.0,85.0,87.0,6.0,15.0,6.0,42.0,14.0
645,18.0,24.0,3.0,132.0,149.0,12.0,15.0,13.0,65.0,28.0
646,21.0,19.0,7.0,165.0,189.0,8.0,19.0,13.0,86.0,41.0
647,26.0,15.0,15.0,168.0,173.0,23.0,25.0,16.0,73.0,54.0
648,41.0,30.0,11.0,164.0,205.0,17.0,31.0,18.0,83.0,66.0
649,49.0,41.0,15.0,197.0,254.0,40.0,39.0,29.0,103.0,90.0
650,37.0,38.0,28.0,198.0,246.0,49.0,59.0,41.0,145.0,131.0
651,43.0,50.0,30.0,176.0,228.0,45.0,64.0,64.0,119.0,105.0
652,56.0,60.0,38.0,149.0,197.0,69.0,98.0,62.0,113.0,104.0
653,57.0,51.0,35.0,154.0,178.0,63.0,79.0,76.0,108.0,101.0
654,53.0,66.0,23.0,187.0,219.0,41.0,57.0,61.0,124.0,99.0
655,56.0,70.0,18.0,161.0,197.0,53.0,52.0,33.0,106.0,97.0
656,44.0,44.0,27.0,135.0,151.0,29.0,45.0,37.0,110.0,99.0
657,52.0,51.0,21.0,108.0,124.0,27.0,56.0,25.0,95.0,69.0
658,43.0,58.0,21.0,123.0,122.0,24.0,42.0,26.0,107.0,74.0
659,41.0,47.0,18.0,99.0,107.0,28.0,43.0,22.0,101.0,76.0
660,48.0,39.0,21.0,109.0,106.0,38.0,49.0,27.0,94.0,52.0
