,22,51,52,82,111,112
23906,30.0,53.0,18.0,102.0,50.0,44.0
23907,39.0,51.0,19.0,93.0,61.0,41.0
23908,37.0,51.0,18.0,123.0,43.0,47.0
23909,51.0,58.0,31.0,120.0,57.0,41.0
23910,42.0,67.0,30.0,106.0,61.0,68.0
23911,33.0,56.0,22.0,97.0,74.0,60.0
23912,39.0,55.0,30.0,94.0,76.0,64.0
23913,42.0,53.0,25.0,100.0,63.0,55.0
23914,58.0,52.0,30.0,87.0,72.0,71.0
23915,28.0,59.0,25.0,87.0,77.0,57.0
23916,37.0,56.0,25.0,83.0,69.0,58.0
23917,43.0,54.0,20.0,95.0,67.0,66.0
23918,34.0,42.0,17.0,107.0,64.0,59.0
23919,38.0,47.0,20.0,83.0,78.0,67.0
23920,30.0,41.0,13.0,92.0,79.0,65.0
23921,33.0,47.0,24.0,99.0,65.0,65.0
23922,45.0,50.0,25.0,104.0,76.0,80.0
23923,36.0,49.0,17.0,77.0,65.0,72.0
23924,38.0,38.0,12.0,84.0,70.0,65.0
23925,35.0,30.0,7.0,78.0,71.0,62.0
23926,29.0,43.0,15.0,68.0,62.0,49.0
23927,31.0,36.0,9.0,73.0,53.0,44.0
23928,24.0,34.0,10.0,51.0,44.0,39.0
23929,27.0,26.0,8.0,87.0,43.0,25.0
23930,36.0,31.0,12.0,58.0,43.0,23.0
23931,22.0,26.0,11.0,58.0,42.0,22.0
23932,28.0,23.0,7.0,58.0,41.0,19.0
23933,21.0,23.0,10.0,58.0,31.0,20.0
23934,16.0,18.0,6.0,44.0,34.0,19.0
23935,18.0,15.0,8.0,58.0,30.0,14.0
23936,8.0,30.0,7.0,52.0,32.0,18.0
23937,15.0,26.0,5.0,42.0,39.0,22.0
23938,14.0,16.0,3.0,38.0,26.0,14.0
23939,12.0,17.0,7.0,45.0,30.0,14.0
23940,19.0,27.0,7.0,43.0,21.0,10.0
23941,20.0,18.0,4.0,34.0,33.0,14.0
23942,15.0,17.0,4.0,54.0,22.0,10.0
23943,14.0,14.0,4.0,66.0,26.0,19.0
23944,8.0,17.0,3.0,51.0,21.0,5.0
23945,13.0,14.0,3.0,47.0,26.0,10.0
23946,7.0,11.0,4.0,32.0,23.0,8.0
23947,11.0,11.0,4.0,43.0,16.0,5.0
23948,15.0,6.0,4.0,44.0,17.0,13.0
23949,22.0,11.0,2.0,26.0,20.0,13.0
23950,11.0,9.0,2.0,27.0,19.0,3.0
23951,8.0,4.0,1.0,34.0,17.0,4.0
23952,9.0,7.0,3.0,16.0,12.0,1.0
23953,6.0,9.0,1.0,15.0,10.0,4.0
23954,5.0,6.0,0.0,17.0,14.0,6.0
23955,4.0,1.0,1.0,20.0,10.0,3.0
23956,7.0,6.0,2.0,26.0,14.0,1.0
23957,6.0,1.0,2.0,9.0,5.0,3.0
23958,1.0,4.0,2.0,12.0,4.0,4.0
23959,11.0,2.0,0.0,14.5,5.0,1.5
23960,2.0,1.0,0.0,15.0,7.0,4.0
23961,1.0,2.0,2.0,7.0,7.0,3.0
23962,1.0,3.0,3.0,9.0,4.0,1.0
23963,1.0,2.0,1.0,8.0,4.0,2.0
23964,3.0,5.0,1.0,8.0,1.0,0.0
23965,3.0,5.0,2.0,12.0,4.0,2.0
23966,5.0,1.0,0.0,3.0,1.0,2.0
23967,0.0,5.0,0.0,7.0,3.0,2.0
23968,5.0,7.0,1.0,7.0,3.0,3.0
23969,1.0,4.0,0.0,12.0,4.0,1.0
23970,2.0,7.0,1.0,8.0,7.0,3.0
23971,1.0,6.0,1.0,5.0,3.0,1.0
23972,1.0,5.0,0.0,8.0,4.0,0.0
23973,2.0,5.0,2.0,11.0,5.0,2.0
23974,3.0,9.0,4.0,10.0,16.0,2.0
23975,5.0,16.0,1.0,14.0,7.0,1.0
23976,6.0,14.0,2.0,12.0,9.0,5.0
23977,13.0,18.0,6.0,16.0,16.0,9.0
23978,12.0,29.0,8.0,17.0,18.0,6.0
23979,16.0,25.0,5.0,24.0,20.0,4.0
23980,10.0,22.0,5.0,23.0,22.0,5.0
23981,14.0,29.0,7.0,34.0,24.0,7.0
23982,17.0,26.0,10.0,30.0,23.0,14.0
23983,20.0,44.0,9.0,36.0,31.0,18.0
23984,24.0,34.0,13.0,39.0,23.0,10.0
23985,22.0,30.0,11.0,54.0,32.0,14.0
23986,32.0,32.0,19.0,51.0,30.0,21.0
23987,29.0,32.0,16.0,77.0,30.0,15.0
23988,28.0,50.0,18.0,51.0,29.0,23.0
23989,43.0,45.0,15.0,70.0,33.0,28.0
23990,33.0,55.0,28.0,72.0,46.0,31.0
23991,38.0,29.0,15.0,68.0,38.0,34.0
23992,29.0,35.0,12.0,67.0,44.0,33.0
23993,30.0,40.0,15.0,74.0,40.0,37.0
23994,30.0,33.0,15.0,79.0,47.0,40.0
23995,36.0,49.0,15.0,76.0,45.0,31.0
23996,41.0,48.0,28.0,79.0,57.0,33.0
23997,38.0,39.0,20.0,67.0,47.0,32.0
23998,42.0,41.0,17.0,72.0,48.0,41.0
23999,30.0,31.0,13.0,74.0,52.0,29.0
24000,44.0,40.0,14.0,120.0,44.0,30.0
24001,44.0,41.0,16.0,72.0,55.0,35.0
24002,39.0,45.0,21.0,87.0,55.0,39.0
24003,51.0,46.0,19.0,74.0,61.0,49.0
24004,49.0,41.0,12.0,87.0,51.0,37.0
24005,62.0,53.0,24.0,101.0,72.0,39.0
24006,39.0,53.0,25.0,79.0,55.0,38.0
24007,40.0,39.0,7.0,85.0,47.0,34.0
24008,36.0,38.0,16.0,67.0,39.0,32.0
24009,48.0,45.0,17.0,91.0,55.0,35.0
24010,47.0,54.0,21.0,102.0,55.0,44.0
24011,41.0,51.0,22.0,97.0,49.0,40.0
24012,44.0,33.0,15.0,79.0,55.0,42.0
24013,36.0,38.0,24.0,93.0,51.0,31.0
24014,41.0,40.0,26.0,90.0,50.0,35.0
24015,44.0,39.0,21.0,97.0,48.0,42.0
24016,53.0,31.0,15.0,79.0,55.0,44.0
24017,34.0,42.0,15.0,74.0,51.0,42.0
24018,34.0,38.0,10.0,68.0,50.0,33.0
24019,44.0,39.0,14.0,83.0,54.0,36.0
24020,34.0,40.0,15.0,86.0,59.0,34.0
24021,33.0,28.0,14.0,78.0,33.0,23.0
24022,31.0,25.0,6.0,66.0,49.0,36.0
24023,37.0,36.0,15.0,59.0,42.0,31.0
24024,26.0,28.0,9.0,97.0,44.0,25.0
24025,26.0,26.0,8.0,74.0,39.0,23.0
24026,22.0,23.0,9.0,80.0,49.0,30.0
24027,24.0,25.0,8.0,64.0,37.0,16.0
24028,16.0,30.0,8.0,66.0,46.0,19.0
24029,24.0,28.0,11.0,49.0,28.0,17.0
24030,12.0,23.0,7.0,50.0,26.0,17.0
24031,19.0,18.0,10.0,73.0,31.0,21.0
24032,37.0,25.0,11.0,49.0,32.0,15.0
24033,23.0,21.0,5.0,53.0,29.0,17.0
24034,37.0,19.0,14.0,34.0,30.0,15.0
24035,15.0,23.0,7.0,57.0,35.0,14.0
24036,13.0,20.0,4.0,71.0,27.0,10.0
24037,15.0,17.0,7.0,46.0,25.0,8.0
24038,14.0,19.0,5.0,59.0,25.0,13.0
24039,8.0,20.0,1.0,43.0,25.0,14.0
24040,13.0,11.0,6.0,42.0,19.0,9.0
24041,16.0,16.0,7.0,38.0,24.0,13.0
24042,11.0,8.0,4.0,42.0,25.0,7.0
24043,10.0,12.0,1.0,31.0,26.0,10.0
24044,14.0,17.0,4.0,27.0,18.0,8.0
24045,10.0,8.0,0.0,27.0,18.0,3.0
24046,4.0,8.0,1.0,28.0,17.0,13.0
24047,6.0,10.0,4.0,23.0,19.0,7.0
24048,1.0,10.0,1.0,18.0,16.0,7.0
24049,4.0,11.0,1.0,36.0,11.0,4.0
24050,5.0,7.0,2.0,26.0,9.0,3.0
24051,4.0,6.0,0.0,10.0,10.0,4.0
24052,3.0,11.0,3.0,17.0,12.0,4.0
24053,1.0,4.0,1.0,16.0,5.0,0.0
24054,3.0,5.0,2.0,15.0,13.0,1.0
24055,6.0,5.0,2.0,17.0,9.0,1.0
24056,4.0,3.0,2.0,4.0,7.0,3.0
24057,3.0,2.0,0.0,8.0,5.0,3.0
24058,3.0,0.0,0.0,7.0,2.0,2.0
24059,6.0,5.0,0.0,4.0,5.0,1.0
24060,1.0,6.0,1.0,7.0,2.0,0.0
24061,0.0,3.0,2.0,8.0,3.0,3.0
24062,4.0,2.0,0.0,11.0,4.0,0.0
24063,2.0,3.0,0.0,3.0,4.0,0.0
24064,3.0,4.0,0.0,3.0,1.0,0.0
24065,0.0,6.0,0.0,1.0,5.0,2.0
24066,2.0,3.0,1.0,6.0,3.0,0.0
24067,3.0,5.0,1.0,4.0,8.0,6.0
24068,3.0,5.0,1.0,4.0,5.0,0.0
24069,0.0,6.0,0.0,7.0,1.0,1.0
24070,3.0,8.0,1.0,6.0,6.0,2.0
24071,5.0,18.0,3.0,0.0,4.0,0.0
24072,4.0,5.0,0.0,7.0,11.0,3.0
24073,2.0,10.0,1.0,3.0,6.0,0.0
24074,3.0,13.0,2.0,8.0,4.0,0.0
24075,3.0,12.0,2.0,10.0,10.0,2.0
24076,7.0,15.0,2.0,17.0,11.0,4.0
24077,11.0,18.0,2.0,8.0,8.0,9.0
24078,9.0,14.0,0.0,19.0,13.0,3.0
24079,9.0,24.0,3.0,14.0,8.0,6.0
24080,16.0,26.0,6.0,25.0,17.0,9.0
24081,20.0,24.0,3.0,36.0,20.0,2.0
24082,23.0,33.0,8.0,34.0,24.0,9.0
24083,19.0,35.0,10.0,26.0,26.0,4.0
24084,70.0,31.0,9.0,30.0,31.0,11.0
24085,30.0,37.0,18.0,35.0,27.0,12.0
24086,29.0,23.0,2.0,33.0,26.0,9.0
24087,26.0,27.0,12.0,39.0,43.0,22.0
24088,15.0,32.0,6.0,49.0,37.0,11.0
24089,28.0,42.0,12.0,53.0,36.0,17.0
24090,37.0,38.0,14.0,71.0,38.0,24.0
24091,31.0,38.0,6.0,67.0,40.0,19.0
24092,37.0,41.0,11.0,77.0,50.0,29.0
24093,45.0,31.0,11.0,63.0,51.0,20.0
24094,38.0,31.0,11.0,89.0,49.0,26.0
24095,38.0,33.0,17.0,54.0,53.0,28.0
24096,51.0,34.0,18.0,67.0,46.0,27.0
24097,36.0,49.0,20.0,64.0,54.0,27.0
24098,43.0,41.0,18.0,59.0,48.0,23.0
24099,36.0,34.0,13.0,68.0,48.0,32.0
24100,47.0,46.0,25.0,72.0,48.0,30.0
24101,48.0,54.0,14.0,63.0,54.0,24.0
24102,35.0,29.0,15.0,68.0,54.0,33.0
24103,35.0,41.0,19.0,103.0,52.0,34.0
24104,30.0,39.0,14.0,135.0,53.0,37.0
24105,49.0,40.0,15.0,100.0,60.0,38.0
24106,30.0,29.0,10.0,123.0,56.0,49.0
24107,38.0,32.0,14.0,124.0,53.0,31.0
24108,39.0,42.0,16.0,104.0,48.0,34.0
24109,45.0,32.0,9.0,127.0,43.0,21.0
24110,31.0,36.0,13.0,130.0,49.0,38.0
24111,30.0,27.0,8.0,120.0,50.0,41.0
24112,38.0,23.0,15.0,117.0,47.0,40.0
24113,23.0,29.0,14.0,151.0,54.0,31.0
24114,30.0,26.0,8.0,110.0,55.0,40.0
24115,29.0,37.0,17.0,130.0,42.0,31.0
24116,23.0,26.0,4.0,123.0,46.0,27.0
24117,28.0,21.0,10.0,125.0,44.0,30.0
24118,23.0,38.0,10.0,115.0,42.0,23.0
24119,24.0,23.0,4.0,117.0,35.0,18.0
24120,13.0,24.0,8.0,118.0,47.0,28.0
24121,24.0,29.0,11.0,130.0,46.0,31.0
24122,18.0,25.0,7.0,127.0,39.0,23.0
24123,17.0,26.0,9.0,107.0,43.0,23.0
24124,19.0,18.0,8.0,94.0,41.0,25.0
24125,20.0,23.0,5.0,77.0,38.0,18.0
24126,16.0,16.0,11.0,66.0,36.0,23.0
24127,16.0,31.0,2.0,52.0,38.0,14.0
24128,11.0,17.0,6.0,55.0,34.0,12.0
24129,13.0,10.0,6.0,40.0,29.0,16.0
24130,14.0,13.0,3.0,50.0,32.0,13.0
24131,16.0,7.0,2.0,46.0,35.0,12.0
24132,14.0,12.0,4.0,38.0,24.0,12.0
24133,15.0,16.0,2.0,26.0,19.0,15.0
24134,8.0,13.0,1.0,40.0,18.0,6.0
24135,17.0,5.0,2.0,31.0,21.0,10.0
24136,4.0,10.0,1.0,21.0,16.0,5.0
24137,10.0,5.0,2.0,30.0,15.0,3.0
24138,1.0,3.0,1.0,16.0,11.0,9.0
24139,4.0,1.0,0.0,19.0,10.0,5.0
24140,3.0,8.0,1.0,13.0,10.0,3.0
24141,6.0,7.0,2.0,10.0,7.0,1.0
24142,3.0,4.0,0.0,15.0,7.0,4.0
24143,4.0,3.0,1.0,9.0,3.0,3.0
24144,4.0,5.0,0.0,13.0,3.0,0.0
24145,0.0,1.0,0.0,8.0,5.0,0.0
24146,1.0,3.0,0.0,12.0,5.0,0.0
24147,2.0,1.0,0.0,4.0,0.0,0.0
24148,3.0,4.0,1.0,5.0,0.0,0.0
24149,2.0,2.0,3.0,7.0,3.0,1.0
24150,3.0,1.0,0.0,9.0,0.0,0.0
24151,1.0,1.0,0.0,2.0,2.0,0.0
24152,1.0,3.0,0.0,8.0,3.0,0.0
24153,2.0,0.0,0.0,5.0,2.0,1.0
24154,2.0,3.0,1.0,3.0,3.0,1.0
24155,2.0,0.0,0.0,0.0,1.0,0.0
24156,0.0,2.0,0.0,1.0,0.0,0.0
24157,2.0,4.0,0.0,3.0,0.0,0.0
24158,1.0,3.0,0.0,4.0,3.0,0.0
24159,3.0,4.0,0.0,4.0,4.0,0.0
24160,1.0,5.0,2.0,3.0,4.0,2.0
24161,0.0,10.0,2.0,4.0,5.0,2.0
24162,4.0,18.0,1.0,11.0,7.0,6.0
24163,3.0,26.0,4.0,8.0,8.0,4.0
24164,5.0,25.0,5.0,17.0,10.0,4.0
24165,6.0,47.0,8.0,23.0,17.0,7.0
24166,10.0,56.0,16.0,30.0,31.0,12.0
24167,13.0,58.0,23.0,27.0,13.0,9.0
24168,89.0,68.0,19.0,31.0,23.0,19.0
24169,46.0,66.0,32.0,34.0,36.0,12.0
24170,34.0,75.0,45.0,52.0,56.0,16.0
24171,47.0,79.0,52.0,57.0,33.0,16.0
24172,45.0,74.0,49.0,85.0,48.0,21.0
24173,38.0,75.0,51.0,63.0,35.0,23.0
24174,38.0,75.0,50.0,68.0,47.0,23.0
24175,28.0,54.0,35.0,86.0,38.0,22.0
24176,29.0,58.0,29.0,91.0,33.0,18.0
24177,34.0,67.0,28.0,85.0,45.0,22.0
24178,42.0,41.0,27.0,68.0,44.0,35.0
24179,21.0,44.0,12.0,69.0,36.0,35.0
24180,25.0,45.0,11.0,66.0,33.0,26.0
24181,27.0,33.0,9.0,73.0,42.0,24.0
24182,33.0,46.0,20.0,78.0,45.0,38.0
24183,29.0,43.0,21.0,81.0,47.0,22.0
24184,23.0,33.0,12.0,48.0,34.0,17.0
24185,27.0,56.0,20.0,65.0,59.0,31.0
24186,28.0,38.0,19.0,91.0,48.0,36.0
24187,18.0,40.0,12.0,75.0,49.0,26.0
24188,38.0,44.0,20.0,79.0,57.0,30.0
24189,34.0,41.0,22.0,67.0,57.0,43.0
24190,27.0,46.0,21.0,88.0,54.0,36.0
24191,34.0,54.0,21.0,74.0,73.0,40.0
24192,33.0,40.0,10.0,79.0,72.0,40.0
24193,38.0,52.0,20.0,80.0,49.0,26.0
24194,38.0,45.0,14.0,86.0,63.0,32.0
24195,30.0,41.0,23.0,70.0,51.0,49.0
24196,27.0,50.0,14.0,70.0,42.0,36.0
24197,43.0,43.0,22.0,70.0,40.0,38.0
24198,33.0,41.0,16.0,69.0,62.0,49.0
24199,34.0,42.0,18.0,91.0,60.0,56.0
24200,29.0,49.0,21.0,90.0,59.0,51.0
24201,38.0,42.0,14.0,93.0,68.0,49.0
24202,36.0,41.0,19.0,115.0,70.0,58.0
24203,32.0,36.0,17.0,114.0,70.0,49.0
24204,26.0,32.0,17.0,109.0,69.0,72.0
24205,34.0,36.0,13.0,109.0,73.0,61.0
24206,38.0,46.0,16.0,96.0,70.0,69.0
24207,39.0,30.0,12.0,106.0,91.0,70.0
24208,31.0,48.0,9.0,118.0,81.0,94.0
24209,45.0,42.0,16.0,106.0,78.0,89.0
24210,43.0,32.0,11.0,97.0,80.0,75.0
24211,34.0,37.0,15.0,126.0,81.0,77.0
24212,43.0,36.0,21.0,108.0,56.0,52.0
24213,30.0,37.0,10.0,89.0,57.0,43.0
24214,27.0,27.0,10.0,102.0,48.0,39.0
24215,28.0,21.0,10.0,84.0,50.0,40.0
24216,32.0,26.0,13.0,70.0,45.0,37.0
24217,29.0,20.0,8.0,83.0,51.0,34.0
24218,36.0,28.0,4.0,59.0,47.0,29.0
24219,23.0,38.0,6.0,67.0,37.0,18.0
24220,19.0,14.0,5.0,62.0,35.0,17.0
24221,20.0,20.0,2.0,55.0,30.0,15.0
24222,17.0,13.0,4.0,54.0,25.0,12.0
24223,21.0,14.0,4.0,52.0,30.0,8.0
24224,19.0,11.0,5.0,47.0,22.0,16.0
24225,15.0,14.0,1.0,55.0,27.0,12.0
24226,18.0,19.0,4.0,41.0,26.0,13.0
24227,11.0,11.0,2.0,42.0,23.0,5.0
24228,13.0,10.0,2.0,32.0,29.0,15.0
24229,6.0,15.0,3.0,37.0,24.0,14.0
24230,8.0,13.0,3.0,32.0,23.0,8.0
24231,7.0,10.0,1.0,35.0,14.0,10.0
24232,20.0,5.0,1.0,24.5,14.0,6.0
24233,6.0,8.0,1.0,28.0,21.0,8.0
24234,4.0,5.0,2.0,23.0,17.0,4.0
24235,1.0,3.0,3.0,22.0,17.0,4.0
24236,5.0,2.0,0.0,16.0,12.0,2.0
24237,6.0,3.0,1.0,14.0,9.0,1.0
24238,3.0,3.0,3.0,12.0,7.0,1.0
24239,4.0,3.0,1.0,4.0,2.0,3.0
24240,1.0,2.0,0.0,5.0,2.0,0.0
24241,1.0,3.0,1.0,12.0,2.0,1.0
24242,1.0,3.0,1.0,6.0,3.0,0.0
24243,4.0,4.0,1.0,9.0,3.0,0.0
24244,1.0,1.0,0.0,3.0,3.0,1.0
24245,2.0,1.0,0.0,3.0,1.0,0.0
24246,0.0,1.0,1.0,5.0,1.0,0.0
24247,3.0,2.0,0.0,2.0,3.0,0.0
24248,1.0,0.0,0.0,3.0,2.0,0.0
24249,0.0,2.0,0.0,3.0,0.0,2.0
24250,1.0,2.0,1.0,2.0,2.0,0.0
24251,1.0,1.0,2.0,5.0,0.0,1.0
24252,1.0,1.0,2.0,2.0,1.0,1.0
24253,1.0,3.0,0.0,5.0,0.0,0.0
24254,1.0,3.0,0.0,2.0,4.0,0.0
24255,1.0,5.0,1.0,6.0,0.0,0.0
24256,1.0,7.0,0.0,0.0,4.0,1.0
24257,0.0,11.0,5.0,4.0,5.0,0.0
24258,5.0,18.0,3.0,9.0,8.0,3.0
24259,8.0,27.0,6.0,7.0,8.0,2.0
24260,7.0,42.0,7.0,16.0,8.0,2.0
24261,8.0,43.0,8.0,22.0,21.0,10.0
24262,13.0,55.0,19.0,27.0,19.0,7.0
24263,10.0,58.0,29.0,28.0,31.0,10.0
24264,49.0,65.0,29.0,31.0,32.0,11.0
24265,21.0,83.0,44.0,45.0,28.0,26.0
24266,30.0,80.0,45.0,50.0,42.0,17.0
24267,23.0,79.0,45.0,58.0,27.0,16.0
24268,40.0,66.0,44.0,64.0,43.0,18.0
24269,37.0,88.0,59.0,79.0,26.0,16.0
24270,42.0,84.0,47.0,54.0,70.0,37.0
24271,29.0,53.0,32.0,71.0,48.0,22.0
24272,28.0,64.0,43.0,65.0,43.0,24.0
24273,35.0,54.0,21.0,60.0,37.0,26.0
24274,27.0,44.0,14.0,79.0,37.0,26.0
24275,20.0,55.0,17.0,59.0,47.0,31.0
24276,19.0,36.0,19.0,86.0,44.0,21.0
24277,24.0,39.0,15.0,79.0,52.0,22.0
24278,24.0,48.0,19.0,59.0,47.0,23.0
24279,24.0,40.0,17.0,54.0,56.0,34.0
24280,30.0,28.0,15.0,76.0,36.0,31.0
24281,30.0,46.0,11.0,68.0,49.0,28.0
24282,26.0,39.0,15.0,73.0,61.0,43.0
24283,25.0,49.0,21.0,74.0,45.0,33.0
24284,26.0,55.0,17.0,73.0,47.0,34.0
24285,25.0,47.0,15.0,81.0,62.0,31.0
24286,24.0,44.0,19.0,81.0,45.0,43.0
24287,21.0,50.0,13.0,82.0,48.0,48.0
24288,25.0,48.0,17.0,64.0,44.0,40.0
24289,24.0,47.0,16.0,69.0,66.0,36.0
24290,32.0,48.0,16.0,99.0,50.0,45.0
24291,30.0,37.0,17.0,88.0,53.0,39.0
24292,22.0,42.0,19.0,78.0,44.0,29.0
24293,29.0,51.0,18.0,73.0,51.0,28.0
24294,33.0,43.0,22.0,84.0,58.0,40.0
24295,39.0,49.0,16.0,95.0,55.0,46.0
24296,26.0,37.0,16.0,93.0,63.0,57.0
24297,41.0,40.0,13.0,89.0,61.0,58.0
24298,34.0,39.0,15.0,83.0,63.0,40.0
24299,28.0,53.0,18.0,95.0,75.0,57.0
24300,30.0,29.0,14.0,84.0,61.0,61.0
24301,31.0,38.0,23.0,95.0,75.0,67.0
24302,32.0,40.0,11.0,80.0,68.0,66.0
24303,42.0,32.0,8.0,88.0,75.0,77.0
24304,34.0,35.0,16.0,93.0,80.0,82.0
24305,32.0,39.0,17.0,121.0,86.0,98.0
24306,39.0,35.0,14.0,76.0,89.0,69.0
24307,32.0,32.0,12.0,91.0,72.0,76.0
24308,33.0,35.0,10.0,89.0,53.0,49.0
24309,26.0,33.0,18.0,69.0,70.0,54.0
24310,34.0,41.0,9.0,69.0,58.0,41.0
24311,29.0,30.0,12.0,83.0,40.0,27.0
24312,26.0,31.0,7.0,71.0,48.0,40.0
24313,19.0,23.0,10.0,41.0,60.0,30.0
24314,21.0,37.0,8.0,51.0,40.0,23.0
24315,20.0,20.0,5.0,47.0,35.0,20.0
24316,66.0,21.0,7.0,53.0,34.0,15.0
24317,12.0,27.0,3.0,29.0,27.0,13.0
24318,12.0,24.0,4.0,50.0,35.0,18.0
24319,17.0,19.0,5.0,63.0,30.0,14.0
24320,10.0,17.0,3.0,38.0,25.0,11.0
24321,17.0,19.0,5.0,46.0,42.0,19.0
24322,11.0,16.0,4.0,40.0,30.0,20.0
24323,5.0,20.0,5.0,31.0,33.0,14.0
24324,10.0,17.0,8.0,29.0,26.0,11.0
24325,11.0,11.0,4.0,29.0,23.0,14.0
24326,8.0,11.0,0.0,23.0,18.0,9.0
24327,12.0,8.0,2.0,24.0,28.0,14.0
24328,24.0,7.0,1.0,29.0,19.0,8.0
24329,22.0,5.0,1.0,28.0,16.0,7.0
24330,4.0,5.0,1.0,21.0,13.0,4.0
24331,6.0,3.0,1.0,16.0,16.0,5.0
24332,5.0,6.0,0.0,11.0,6.0,1.0
24333,1.0,9.0,2.0,4.0,7.0,3.0
24334,3.0,3.0,0.0,7.0,1.0,3.0
24335,2.0,3.0,1.0,10.0,5.0,3.0
24336,0.0,2.0,0.0,6.0,3.0,3.0
24337,0.0,0.0,0.0,2.0,2.0,0.0
24338,0.0,2.0,0.0,1.0,0.0,0.0
24339,0.0,0.0,1.0,3.0,3.0,1.0
24340,1.0,1.0,2.0,0.0,4.0,0.0
24341,1.0,0.0,1.0,3.0,2.0,0.0
24342,0.0,2.0,0.0,3.0,3.0,1.0
24343,3.0,0.0,0.0,5.0,1.0,0.0
24344,0.0,2.0,0.0,3.0,2.0,0.0
24345,1.0,1.0,1.0,2.0,0.0,0.0
24346,1.0,2.0,1.0,4.0,1.0,1.0
24347,1.0,2.0,1.0,2.0,2.0,0.0
24348,2.0,3.0,2.0,3.0,1.0,0.0
24349,2.0,5.0,0.0,5.0,1.0,0.0
24350,2.0,5.0,0.0,1.0,1.0,0.0
24351,5.0,7.0,1.0,6.0,1.0,0.0
24352,1.0,5.0,0.0,3.0,5.0,2.0
24353,1.0,11.0,2.0,9.0,7.0,1.0
24354,4.0,15.0,2.0,7.0,4.0,2.0
24355,9.0,23.0,5.0,11.0,11.0,5.0
24356,2.0,26.0,6.0,16.0,12.0,4.0
24357,9.0,51.0,5.0,18.0,16.0,4.0
24358,7.0,52.0,18.0,21.0,28.0,20.0
24359,13.0,52.0,14.0,24.0,21.0,14.0
24360,12.0,59.0,23.0,32.0,30.0,11.0
24361,46.0,68.0,38.0,43.0,36.0,27.0
24362,22.0,74.0,47.0,52.0,39.0,18.0
24363,25.0,76.0,35.0,81.0,33.0,17.0
24364,36.0,78.0,37.0,54.0,37.0,27.0
24365,42.0,66.0,43.0,78.0,37.0,10.0
24366,30.0,80.0,51.0,77.0,43.0,34.0
24367,42.0,59.0,36.0,80.0,32.0,23.0
24368,32.0,52.0,35.0,75.0,48.0,16.0
24369,29.0,63.0,19.0,65.0,41.0,25.0
24370,33.0,58.0,31.0,76.0,46.0,27.0
24371,31.0,58.0,19.0,81.0,45.0,36.0
24372,22.0,43.0,16.0,76.0,47.0,30.0
24373,33.0,47.0,14.0,80.0,35.0,24.0
24374,26.0,32.0,11.0,84.0,42.0,28.0
24375,55.0,45.0,15.0,77.0,53.0,39.0
24376,26.0,47.0,11.0,71.0,36.0,27.0
24377,34.0,43.0,17.0,73.0,52.0,31.0
24378,37.0,33.0,12.0,75.0,47.0,30.0
24379,19.0,44.0,18.0,83.0,55.0,35.0
24380,30.0,33.0,22.0,92.0,48.0,36.0
24381,31.0,51.0,20.0,83.0,50.0,30.0
24382,27.0,37.0,19.0,70.0,56.0,40.0
24383,40.0,48.0,15.0,92.0,52.0,31.0
24384,29.0,38.0,12.0,86.0,55.0,23.0
24385,35.0,49.0,18.0,90.0,42.0,31.0
24386,32.0,46.0,16.0,76.0,44.0,26.0
24387,23.0,46.0,13.0,83.0,63.0,48.0
24388,50.0,49.0,22.0,78.0,61.0,34.0
24389,40.0,34.0,13.0,76.0,60.0,44.0
24390,28.0,40.0,8.0,78.0,44.0,34.0
24391,37.0,46.0,14.0,85.0,58.0,44.0
24392,28.0,52.0,19.0,72.0,49.0,45.0
24393,32.0,28.0,15.0,76.0,54.0,35.0
24394,31.0,39.0,19.0,97.0,73.0,63.0
24395,33.0,36.0,16.0,94.0,63.0,61.0
24396,45.0,37.0,16.0,85.0,63.0,51.0
24397,40.0,47.0,16.0,97.0,66.0,55.0
24398,43.0,39.0,16.0,88.0,81.0,70.0
24399,24.0,34.0,14.0,83.0,80.0,74.0
24400,33.0,30.0,16.0,82.0,105.0,94.0
24401,29.0,41.0,21.0,101.0,77.0,83.0
24402,37.0,33.0,18.0,94.0,92.0,71.0
24403,34.0,34.0,13.0,78.0,70.0,60.0
24404,35.0,32.0,14.0,84.0,60.0,48.0
24405,25.0,29.0,12.0,65.0,58.0,46.0
24406,21.0,26.0,13.0,62.0,63.0,60.0
24407,51.0,30.0,12.0,79.0,51.0,39.0
24408,27.0,16.0,5.0,76.0,54.0,41.0
24409,29.0,31.0,7.0,58.0,46.0,32.0
24410,24.0,31.0,9.0,65.0,49.0,36.0
24411,22.0,20.0,4.0,39.0,41.0,27.0
24412,14.0,20.0,5.0,44.0,32.0,14.0
24413,19.0,20.0,9.0,41.0,34.0,15.0
24414,16.0,21.0,3.0,39.0,41.0,16.0
24415,12.0,11.0,5.0,36.0,33.0,16.0
24416,14.0,24.0,1.0,40.0,31.0,21.0
24417,15.0,11.0,1.0,35.0,22.0,11.0
24418,12.0,20.0,2.0,36.0,34.0,16.0
24419,20.0,25.0,3.0,37.0,27.0,14.0
24420,8.0,19.0,3.0,40.0,21.0,12.0
24421,13.0,15.0,1.0,35.0,34.0,10.0
24422,10.0,15.0,1.0,33.0,25.0,10.0
24423,5.0,9.0,3.0,35.0,34.0,20.0
