,01_1,02_1,02_2,03_1,03_2,04_1,04_2,05_1,05_2,06_1,06_2,07_1,08_1,08_2,10_1,11_1,11_2,12_1,12_2
2015-01-02 15:00:00,18.0,36.0,56.0,40.5,19.0,65.0,53.0,21.0,6.0,23.0,7.0,33.0,77.0,66.0,35.0,25.0,6.0,28.0,10.0
2015-01-02 15:15:00,18.0,36.0,57.0,41.0,20.0,66.0,54.0,21.0,6.0,23.0,8.0,34.0,75.0,63.0,35.0,25.0,7.0,28.0,10.0
2015-01-02 15:30:00,20.0,36.0,57.0,39.0,19.0,69.0,58.0,22.0,7.0,25.0,7.0,35.0,78.0,68.0,35.0,26.0,7.0,30.0,12.0
2015-01-02 15:45:00,21.0,38.0,58.0,41.0,21.0,67.0,55.0,23.0,8.0,24.0,7.0,35.0,76.0,66.0,36.0,25.0,8.0,29.0,12.0
2015-01-02 16:00:00,21.0,37.0,54.0,38.0,19.0,68.0,57.0,23.0,8.0,24.0,8.0,36.0,79.0,69.0,35.0,28.0,9.0,33.0,14.0
2015-01-02 16:15:00,23.0,40.0,58.0,40.0,22.0,64.0,53.0,24.0,9.0,26.0,8.0,36.0,73.0,63.0,35.0,28.0,8.0,33.0,15.0
2015-01-02 16:30:00,24.0,41.5,61.0,39.0,20.0,64.0,54.0,24.0,9.0,25.0,8.0,34.0,73.0,65.0,36.0,28.0,9.0,36.0,17.0
2015-01-02 16:45:00,25.0,47.0,66.0,41.0,22.0,63.0,52.0,23.0,8.0,25.0,9.0,32.0,70.0,62.0,37.0,29.0,9.0,36.0,17.0
2015-01-02 17:00:00,26.0,50.0,68.0,42.0,22.5,66.0,57.0,24.0,8.0,24.0,8.0,35.0,78.0,69.0,39.5,32.5,10.0,40.0,21.0
2015-01-02 17:15:00,31.0,58.0,77.0,45.0,25.0,64.0,55.0,24.0,9.0,25.0,8.0,34.0,74.0,65.0,39.0,31.0,10.0,39.0,20.0
2015-01-02 17:30:00,32.0,61.0,85.0,46.0,26.0,59.0,47.0,24.0,8.0,24.0,8.0,35.0,69.0,62.0,38.0,29.0,9.0,35.0,16.0
2015-01-02 17:45:00,31.0,56.0,84.0,48.0,27.0,57.0,43.0,23.0,8.0,23.0,7.0,32.0,63.0,56.0,37.0,29.0,9.0,29.0,12.0
2015-01-02 18:00:00,26.0,52.5,75.0,46.5,26.0,53.0,40.0,22.0,6.0,21.0,6.0,32.5,65.0,54.5,34.0,27.0,8.0,27.0,9.5
2015-01-02 18:15:00,26.0,48.0,70.0,47.0,24.0,52.0,38.0,20.0,6.0,20.0,6.0,29.0,56.0,47.0,31.0,25.0,6.0,24.0,7.0
2015-01-02 18:30:00,23.0,42.0,65.0,45.0,22.0,44.0,28.0,18.0,4.0,20.0,5.0,29.0,51.0,41.0,29.0,22.0,4.0,19.0,4.0
2015-01-02 18:45:00,19.5,38.0,58.0,46.0,20.0,40.0,23.0,17.0,4.0,17.0,4.5,27.0,46.0,37.0,29.0,19.0,3.0,17.0,3.0
2015-01-02 19:00:00,17.0,31.0,51.0,42.0,17.0,40.0,23.0,16.0,3.0,17.0,5.0,25.0,44.0,34.0,27.0,19.0,3.0,15.0,3.0
2015-01-02 19:15:00,15.0,27.0,44.0,40.0,16.0,38.0,21.0,14.0,3.0,16.0,4.0,25.0,40.0,30.0,26.0,19.0,3.0,15.0,2.0
2015-01-02 19:30:00,14.0,26.0,40.5,37.0,13.0,36.0,19.0,14.0,3.0,15.0,3.5,22.0,39.0,29.0,25.0,18.0,3.0,14.0,3.0
2015-01-02 19:45:00,14.0,23.0,35.0,35.0,12.0,33.0,16.0,13.0,2.0,14.0,3.0,21.0,38.0,27.0,22.0,16.0,2.0,12.0,2.0
2015-01-02 20:00:00,10.0,19.0,28.0,31.0,10.0,34.0,18.0,13.0,2.0,13.0,3.0,18.5,39.0,26.0,20.0,15.0,2.0,13.0,2.0
2015-01-02 20:15:00,9.0,18.0,26.0,30.0,9.0,33.0,15.0,12.0,2.0,13.0,3.0,17.0,35.0,23.0,19.0,14.0,2.0,12.0,1.0
2015-01-02 20:30:00,9.0,17.0,25.0,28.0,8.0,32.0,16.0,12.0,2.0,11.0,2.0,15.0,31.0,20.0,17.0,14.0,2.0,9.0,1.0
2015-01-02 20:45:00,8.0,16.0,25.0,28.0,8.0,32.0,15.0,12.0,2.0,12.0,2.0,16.0,33.0,20.0,15.0,12.0,1.0,9.0,1.0
2015-01-02 21:00:00,7.0,15.0,22.0,27.0,8.0,32.0,15.0,12.0,2.0,12.0,2.0,16.0,32.0,21.0,16.0,13.0,1.0,9.0,1.0
2015-01-02 21:15:00,7.0,15.0,23.0,27.0,8.0,33.0,14.0,11.0,2.0,11.0,2.0,16.0,32.0,19.0,15.0,12.0,1.0,10.0,1.0
2015-01-02 21:30:00,7.0,15.0,22.0,25.0,7.0,32.5,16.0,10.0,2.0,11.0,2.0,14.5,33.0,20.0,14.0,12.5,1.0,9.0,1.0
2015-01-02 21:45:00,7.0,14.0,20.0,24.0,6.0,32.0,15.0,11.0,2.0,10.0,2.0,16.0,32.0,19.0,13.0,10.0,1.0,9.0,1.0
2015-01-02 22:00:00,7.0,13.0,20.0,24.0,6.0,33.0,15.0,10.0,2.0,10.0,2.0,14.0,33.0,21.0,12.0,12.0,1.0,10.0,1.0
2015-01-02 22:15:00,6.0,13.0,21.0,24.0,6.0,34.0,16.0,11.0,2.0,9.0,2.0,15.0,34.0,20.0,12.0,11.0,1.0,10.0,1.0
2015-01-02 22:30:00,6.0,13.0,21.0,24.0,7.0,34.0,16.0,10.0,1.0,9.0,2.0,13.0,34.0,20.0,12.0,11.0,1.0,9.0,1.0
2015-01-02 22:45:00,5.0,11.0,19.0,23.0,6.0,35.0,17.0,11.0,2.0,10.0,2.0,13.0,38.0,20.0,11.0,9.0,1.0,9.0,1.0
2015-01-02 23:00:00,5.0,11.0,17.5,22.0,5.0,34.0,16.0,10.0,1.0,9.0,1.0,12.0,35.0,19.0,11.0,9.0,1.0,9.0,1.0
2015-01-02 23:15:00,5.0,11.0,17.0,21.0,5.0,31.0,15.0,10.0,1.0,8.0,1.0,11.0,33.0,19.0,10.0,8.0,1.0,8.0,1.0
2015-01-02 23:30:00,5.0,10.0,16.0,19.0,4.0,29.0,13.0,9.0,1.0,8.0,1.0,9.0,28.0,16.0,9.0,8.0,1.0,9.0,1.0
2015-01-02 23:45:00,4.0,9.0,15.0,17.0,4.0,27.0,11.0,9.0,1.0,7.0,1.0,10.0,26.5,15.0,9.0,7.0,0.0,7.0,0.0
2015-01-03 00:00:00,4.0,8.0,13.5,15.0,3.0,26.0,10.0,7.0,1.0,7.0,1.0,8.0,24.0,14.0,8.0,7.0,0.0,6.0,0.0
2015-01-03 00:15:00,4.0,7.0,12.0,13.0,3.0,25.0,9.0,7.0,1.0,6.0,1.0,8.0,21.0,13.0,8.0,7.0,0.0,5.0,0.0
2015-01-03 00:30:00,3.0,6.0,11.0,11.0,2.0,22.0,9.0,7.0,1.0,5.0,1.0,6.0,18.0,11.0,7.0,7.0,0.0,4.0,0.0
2015-01-03 00:45:00,2.0,5.0,11.0,10.0,2.0,21.0,8.0,7.0,1.0,4.0,1.0,6.0,17.0,10.0,7.0,5.0,0.0,3.0,0.0
2015-01-03 01:00:00,2.0,5.0,9.0,9.0,1.0,20.0,8.0,7.0,1.0,4.0,0.0,5.0,15.0,10.0,6.0,5.0,0.0,3.0,0.0
2015-01-03 01:15:00,2.0,4.0,9.0,8.0,1.0,15.0,5.0,6.0,0.0,3.0,0.0,5.0,14.0,9.0,6.0,4.0,0.0,2.0,0.0
2015-01-03 01:30:00,2.0,3.0,9.0,8.0,1.0,13.0,4.0,6.0,0.0,2.0,0.0,4.0,13.0,7.0,6.0,4.0,0.0,2.0,0.0
2015-01-03 01:45:00,1.0,3.0,8.0,8.0,1.0,11.0,4.0,5.0,0.0,2.0,0.0,3.0,11.0,7.0,5.0,4.0,0.0,2.0,0.0
2015-01-03 02:00:00,1.0,2.0,7.0,5.0,0.0,10.0,4.0,6.0,0.0,2.0,0.0,4.0,11.0,7.0,5.0,4.0,0.0,2.0,0.0
2015-01-03 02:15:00,1.0,2.0,6.0,5.0,0.0,8.0,3.0,5.0,0.0,2.0,0.0,3.0,9.0,6.0,5.0,4.0,0.0,1.0,0.0
2015-01-03 02:30:00,1.0,2.0,6.0,5.5,0.0,8.0,3.0,4.0,0.0,2.0,0.0,3.0,9.0,6.0,5.0,3.0,0.0,1.0,0.0
2015-01-03 02:45:00,1.0,2.0,6.0,5.0,0.0,6.0,2.0,4.0,0.0,1.0,0.0,2.0,8.0,5.0,4.0,2.0,0.0,1.0,0.0
2015-01-03 03:00:00,0.0,2.0,5.0,3.0,0.0,7.0,3.0,4.0,0.0,1.0,0.0,2.0,8.0,5.0,4.0,2.0,0.0,1.0,0.0
2015-01-03 03:15:00,0.0,1.0,5.0,3.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,2.0,8.0,5.0,4.0,2.0,0.0,1.0,0.0
2015-01-03 03:30:00,0.0,1.0,5.0,5.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,2.0,7.0,4.0,3.0,2.0,0.0,1.0,0.0
2015-01-03 03:45:00,0.0,1.0,5.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,2.0,7.0,4.0,3.0,2.0,0.0,1.0,0.0
2015-01-03 04:00:00,1.0,1.0,4.0,2.0,0.0,5.0,3.0,3.0,0.0,1.0,0.0,2.0,7.0,4.0,3.0,1.0,0.0,1.0,0.0
2015-01-03 04:15:00,0.0,1.0,4.0,3.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0
2015-01-03 04:30:00,1.0,1.0,4.0,5.0,0.0,5.0,2.0,3.0,0.0,2.0,0.0,1.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0
2015-01-03 04:45:00,1.0,1.0,4.0,4.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,3.0,2.0,0.0,0.0,0.0
2015-01-03 05:00:00,1.0,1.0,4.0,3.0,0.0,6.0,3.0,3.0,0.0,1.0,0.0,2.0,8.0,3.0,3.0,2.0,0.0,1.0,0.0
2015-01-03 05:15:00,0.0,1.0,5.0,4.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,6.5,3.0,2.0,1.0,0.0,1.0,0.0
2015-01-03 05:30:00,1.0,2.0,5.0,6.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,2.0,2.0,2.0,0.0,2.0,0.0
2015-01-03 05:45:00,1.0,2.0,4.0,8.0,1.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,6.0,2.0,2.0,2.0,0.0,2.0,0.0
2015-01-03 06:00:00,1.0,2.0,6.0,8.0,1.0,7.0,3.0,2.0,0.0,1.0,0.0,2.0,7.0,3.0,2.0,2.0,0.0,2.0,0.0
2015-01-03 06:15:00,1.0,5.0,9.0,11.0,1.0,8.0,3.0,2.0,0.0,2.0,0.0,3.0,9.0,2.0,2.0,3.0,0.0,2.0,0.0
2015-01-03 06:30:00,2.0,7.0,12.0,12.0,1.0,9.0,3.0,3.0,0.0,3.0,0.0,3.0,12.0,3.0,3.0,3.0,0.0,2.0,0.0
2015-01-03 06:45:00,2.0,6.5,10.0,12.0,1.0,9.0,3.0,3.0,0.0,5.0,0.0,4.0,13.0,3.0,5.0,3.0,0.0,2.0,0.0
2015-01-03 07:00:00,2.0,5.0,8.0,10.0,1.0,9.0,3.0,2.0,0.0,4.0,0.0,5.0,12.0,3.0,3.0,3.0,0.0,3.0,0.0
2015-01-03 07:15:00,3.0,6.0,9.0,9.0,1.0,10.0,5.0,3.0,0.0,5.0,0.0,5.0,13.0,3.0,3.0,3.0,0.0,4.0,0.0
2015-01-03 07:30:00,3.0,7.0,11.0,10.0,1.0,9.0,3.0,3.5,0.0,6.0,0.0,6.0,15.0,4.0,4.0,4.0,0.0,5.0,0.0
2015-01-03 07:45:00,5.0,10.0,12.0,11.0,1.0,10.0,3.0,5.0,0.0,6.0,1.0,6.0,17.0,5.0,5.0,3.0,0.0,5.0,0.0
2015-01-03 08:00:00,4.0,8.0,12.0,11.0,2.0,12.0,3.0,5.0,0.0,6.0,1.0,6.0,18.0,5.0,5.0,5.0,0.0,7.0,0.0
2015-01-03 08:15:00,6.0,13.0,16.0,14.0,2.0,13.0,4.0,7.0,1.0,6.0,0.0,8.0,22.0,8.0,8.0,5.0,0.0,8.0,0.0
2015-01-03 08:30:00,7.0,15.0,20.0,16.0,3.0,15.0,4.0,7.0,1.0,8.0,1.0,11.0,24.0,9.0,10.0,8.0,0.0,10.0,1.0
2015-01-03 08:45:00,15.0,19.0,22.0,19.0,3.0,15.0,5.0,7.0,1.0,10.0,1.0,12.0,25.0,14.0,13.0,9.0,0.0,10.0,2.0
2015-01-03 09:00:00,14.0,17.0,23.0,21.0,4.0,17.0,6.0,8.0,1.0,9.0,1.0,11.0,27.0,14.0,14.0,10.0,1.0,12.0,3.0
2015-01-03 09:15:00,14.0,17.0,29.0,28.0,7.0,19.0,6.0,8.0,1.0,10.0,2.0,12.0,28.0,16.0,14.0,10.0,1.0,13.0,2.0
2015-01-03 09:30:00,16.0,19.0,36.0,35.5,10.0,23.0,8.0,9.0,1.0,10.5,2.0,14.0,31.0,18.0,17.0,12.0,1.0,15.0,3.0
2015-01-03 09:45:00,18.0,21.0,42.0,44.0,14.5,22.0,9.0,10.0,2.0,12.0,2.0,17.0,32.0,21.0,20.5,15.0,2.0,15.0,3.0
2015-01-03 10:00:00,11.5,18.0,39.0,43.0,12.5,22.0,8.0,10.5,1.0,12.0,2.0,19.0,33.0,20.0,19.0,15.0,2.0,16.0,3.0
2015-01-03 10:15:00,12.0,22.0,43.0,44.0,13.0,23.0,8.5,11.0,2.0,13.0,3.0,20.0,35.0,21.0,18.0,15.0,2.0,15.0,3.0
2015-01-03 10:30:00,13.0,24.0,45.0,49.0,15.0,26.0,10.0,13.0,2.0,13.5,2.0,22.0,36.0,22.0,21.0,16.0,2.0,16.0,3.0
2015-01-03 10:45:00,15.0,24.0,47.0,51.0,18.0,29.0,12.0,14.0,3.0,14.0,3.0,24.0,36.0,25.0,23.0,18.0,3.0,16.0,3.0
2015-01-03 11:00:00,14.0,23.0,46.5,49.0,16.0,30.0,13.0,13.0,3.0,15.0,3.0,23.0,37.0,25.0,22.0,18.0,2.0,18.0,3.0
2015-01-03 11:15:00,15.0,25.0,48.0,53.0,18.0,31.0,13.0,13.0,3.0,15.0,4.0,23.5,38.0,25.0,23.0,18.0,3.0,17.0,3.0
2015-01-03 11:30:00,14.0,26.0,52.5,56.0,20.0,32.0,16.0,13.0,3.0,16.0,4.0,24.0,38.0,26.0,23.0,19.0,3.0,17.0,3.0
2015-01-03 11:45:00,16.0,27.5,55.0,59.0,24.5,34.0,17.0,14.0,3.0,17.0,5.0,25.0,39.0,28.0,26.0,20.0,4.0,17.0,4.0
2015-01-03 12:00:00,16.0,26.0,54.0,58.0,23.0,35.0,18.0,15.0,3.0,17.0,4.0,26.0,41.0,31.0,28.0,20.0,4.0,19.0,5.0
2015-01-03 12:15:00,16.0,27.0,57.0,60.0,23.0,37.0,20.0,15.0,3.0,17.0,5.0,28.0,42.0,31.0,27.0,20.0,3.0,19.0,4.0
2015-01-03 12:30:00,18.0,29.0,56.0,61.0,24.0,38.0,20.0,15.0,3.0,19.0,5.0,28.0,43.0,31.0,26.0,21.0,4.0,20.0,4.0
2015-01-03 12:45:00,20.0,31.0,59.0,63.0,27.0,39.0,20.0,16.0,4.0,20.0,5.0,29.0,42.0,32.0,28.0,21.0,4.0,18.0,4.0
2015-01-03 13:00:00,17.0,29.0,58.0,62.0,27.0,42.0,22.0,17.0,4.0,19.0,5.0,28.0,43.0,32.0,27.0,22.0,4.0,19.0,4.0
2015-01-03 13:15:00,17.0,32.0,60.0,62.0,27.0,43.0,23.0,17.0,4.0,20.0,5.0,29.0,42.0,33.0,29.5,22.0,4.0,19.0,4.0
2015-01-03 13:30:00,16.5,34.0,62.0,62.0,28.0,44.0,25.0,17.0,4.0,21.0,6.0,30.0,43.0,32.0,30.0,21.0,5.0,19.0,4.0
2015-01-03 13:45:00,18.0,33.0,64.0,62.0,28.5,45.0,25.0,17.5,4.0,21.0,6.0,32.0,45.0,34.0,28.0,22.0,4.0,18.0,4.0
2015-01-03 14:00:00,17.0,32.0,60.0,59.5,28.0,47.0,29.0,18.0,5.0,22.0,6.0,32.0,46.0,34.0,29.0,22.0,4.0,18.5,4.0
2015-01-03 14:15:00,16.0,32.0,62.0,58.0,26.0,51.0,30.0,18.0,5.0,23.5,7.0,30.0,44.0,32.0,29.0,21.0,4.0,18.0,4.0
2015-01-03 14:30:00,16.0,32.0,60.0,55.0,24.0,52.0,31.5,18.0,5.0,22.5,6.0,29.0,45.0,33.0,30.0,21.0,4.0,18.0,4.0
2015-01-03 14:45:00,17.0,30.5,57.0,54.0,23.0,54.0,34.0,19.0,5.0,23.0,7.0,29.0,47.0,35.0,27.0,21.0,4.0,18.0,4.0
2015-01-03 15:00:00,17.0,29.0,54.0,50.0,21.0,54.0,35.0,19.0,6.0,23.5,7.0,28.0,48.0,35.0,28.0,22.0,4.0,19.0,5.0
2015-01-03 15:15:00,16.0,28.0,50.0,48.0,20.0,55.0,37.0,19.0,6.0,24.0,7.0,28.0,48.0,35.0,28.0,21.0,4.0,19.0,5.0
2015-01-03 15:30:00,16.0,29.0,50.0,46.0,18.0,55.0,36.0,19.0,5.0,24.0,6.0,27.0,48.0,36.0,27.0,20.0,4.0,18.0,4.0
2015-01-03 15:45:00,17.0,30.0,48.0,46.0,18.0,55.0,38.0,20.0,6.0,24.0,6.0,27.0,47.0,35.0,26.0,20.0,4.0,18.0,4.0
2015-01-03 16:00:00,15.0,27.0,45.0,41.5,17.0,58.0,40.0,19.5,5.0,24.0,7.0,26.0,47.0,36.0,25.5,20.0,4.0,19.0,4.0
2015-01-03 16:15:00,15.0,28.0,46.0,41.0,17.0,57.0,39.0,20.0,6.0,24.0,6.0,26.0,47.0,37.0,26.0,20.0,4.0,17.0,4.0
2015-01-03 16:30:00,15.0,28.0,44.0,40.5,16.0,56.5,38.0,20.0,6.0,24.0,6.0,25.0,48.0,36.0,25.0,19.0,4.0,18.0,4.0
2015-01-03 16:45:00,16.0,28.0,45.0,41.0,16.0,56.0,37.0,20.0,6.0,23.0,6.0,24.0,49.0,37.0,25.0,18.0,3.0,18.0,4.0
2015-01-03 17:00:00,15.0,27.0,44.0,41.0,15.0,57.0,38.0,20.0,6.0,23.0,6.0,26.0,51.0,40.0,25.0,19.0,4.0,21.0,5.0
2015-01-03 17:15:00,16.0,29.0,47.0,43.0,17.0,54.0,38.0,18.0,5.0,23.0,6.0,25.0,52.0,38.0,23.0,18.5,3.0,21.0,4.0
2015-01-03 17:30:00,15.0,29.0,47.0,42.0,17.0,54.0,37.0,19.0,5.0,22.0,5.0,24.0,49.0,36.0,23.0,19.0,3.0,18.0,3.0
2015-01-03 17:45:00,15.0,29.0,48.0,44.0,18.0,51.0,33.0,17.0,5.0,22.0,6.0,24.0,45.0,34.0,23.0,18.0,3.0,16.0,3.0
2015-01-03 18:00:00,13.0,27.0,44.0,42.0,16.0,50.0,32.0,19.0,5.0,21.0,5.0,24.0,47.0,31.0,22.0,18.0,3.0,15.0,2.0
2015-01-03 18:15:00,12.0,23.0,41.0,41.0,15.0,49.0,32.0,17.0,4.0,20.0,5.0,22.0,42.0,29.0,21.0,18.0,3.0,14.0,2.0
2015-01-03 18:30:00,11.0,21.0,38.0,41.0,14.0,45.0,28.0,16.0,4.0,19.0,4.0,22.0,40.0,26.0,21.0,17.0,2.0,13.0,2.0
2015-01-03 18:45:00,10.0,20.0,37.0,41.0,14.5,40.0,22.0,14.0,3.0,18.0,4.0,22.0,37.0,24.0,20.0,17.0,2.0,12.0,1.0
2015-01-03 19:00:00,9.0,18.0,33.0,39.0,12.0,42.0,23.0,14.0,3.0,17.0,4.0,19.0,35.0,22.0,20.0,15.0,2.0,11.0,1.0
2015-01-03 19:15:00,8.0,18.0,33.0,37.0,12.0,41.0,21.0,13.0,3.0,15.0,3.0,19.0,35.0,21.0,19.0,15.0,2.0,12.0,1.0
2015-01-03 19:30:00,9.0,17.0,31.0,35.0,11.0,38.0,19.0,12.0,3.0,14.0,3.0,18.0,34.0,21.0,18.0,15.0,2.0,11.0,1.0
2015-01-03 19:45:00,8.0,16.0,28.0,33.0,10.0,37.0,18.0,14.0,2.0,13.0,3.0,18.0,33.0,20.0,16.0,14.0,1.0,10.0,1.0
2015-01-03 20:00:00,8.0,15.0,25.0,29.0,8.0,39.0,20.0,12.0,2.0,14.0,3.0,16.0,32.0,20.0,16.0,14.0,2.0,11.0,1.0
2015-01-03 20:15:00,9.0,15.0,23.0,30.0,8.0,37.5,18.0,12.0,2.0,12.0,2.0,16.0,33.0,18.5,15.0,12.0,1.0,11.0,1.0
2015-01-03 20:30:00,8.0,15.0,23.0,28.0,8.0,36.0,17.0,11.0,2.0,13.0,3.0,14.0,30.0,18.0,15.0,13.0,1.0,10.0,1.0
2015-01-03 20:45:00,8.0,15.0,23.0,28.0,8.0,36.0,17.0,12.0,2.0,12.0,2.0,15.0,31.0,17.0,14.0,11.0,1.0,10.0,1.0
2015-01-03 21:00:00,8.0,14.0,21.0,28.0,8.0,36.0,17.0,10.0,2.0,12.0,2.0,14.0,29.0,18.0,13.0,12.0,1.0,9.0,1.0
2015-01-03 21:15:00,7.0,15.0,20.5,27.0,8.0,36.0,16.0,11.0,2.0,11.0,2.0,14.0,30.0,17.0,13.0,11.0,1.0,9.0,1.0
2015-01-03 21:30:00,6.0,14.0,20.0,27.0,7.0,36.0,15.0,10.0,1.0,11.0,2.0,12.0,29.5,17.0,13.0,11.0,1.0,9.0,1.0
2015-01-03 21:45:00,7.0,14.0,20.0,26.0,6.0,34.0,15.0,10.0,1.0,10.0,2.0,14.0,29.0,16.0,11.0,10.0,1.0,8.0,1.0
2015-01-03 22:00:00,7.0,13.0,20.0,25.0,6.0,36.0,15.0,10.0,1.0,10.0,2.0,13.0,29.0,19.0,11.0,10.0,1.0,8.0,1.0
2015-01-03 22:15:00,6.0,13.0,20.0,24.0,6.0,36.0,16.0,11.0,1.0,10.0,1.0,13.0,31.0,18.0,11.0,9.0,1.0,8.0,0.0
2015-01-03 22:30:00,6.0,13.0,20.0,24.0,7.0,37.0,16.0,10.0,1.0,10.0,2.0,12.0,32.0,17.5,11.0,9.5,1.0,8.0,0.0
2015-01-03 22:45:00,6.0,11.0,19.0,24.0,6.0,37.0,17.0,10.0,2.0,10.0,2.0,13.0,35.0,18.0,10.0,9.0,1.0,8.0,0.0
2015-01-03 23:00:00,6.0,12.0,17.0,22.0,5.0,36.0,15.0,9.0,1.0,9.0,1.0,11.0,31.0,17.5,10.0,9.0,1.0,8.0,0.0
2015-01-03 23:15:00,6.0,11.0,18.0,22.0,5.0,33.0,15.0,10.0,1.0,8.0,1.0,10.0,30.0,17.0,9.0,9.0,1.0,8.0,0.0
2015-01-03 23:30:00,6.0,10.0,18.0,21.0,5.0,31.0,14.0,9.0,1.0,9.0,1.0,9.0,27.0,16.0,10.0,9.0,1.0,7.0,0.0
2015-01-03 23:45:00,5.0,10.0,18.0,19.0,4.0,29.0,12.0,9.0,1.0,8.0,1.0,11.0,27.0,15.0,9.0,7.0,0.0,6.0,0.0
2015-01-04 00:00:00,5.0,9.0,16.0,17.0,3.0,28.0,11.0,8.0,1.0,8.0,1.0,8.0,25.0,14.0,9.0,8.0,0.5,6.0,0.0
2015-01-04 00:15:00,4.0,8.5,15.0,16.0,3.0,27.5,10.0,8.0,1.0,6.0,1.0,7.0,22.5,12.0,8.0,8.0,0.0,6.0,0.0
2015-01-04 00:30:00,4.0,8.0,15.0,14.0,3.0,26.0,10.0,7.0,1.0,6.0,1.0,6.5,19.0,11.0,8.0,7.0,0.0,5.0,0.0
2015-01-04 00:45:00,3.0,7.0,15.0,13.0,3.0,25.0,10.0,9.0,1.0,5.0,1.0,7.0,18.0,11.0,8.0,6.0,0.0,4.0,0.0
2015-01-04 01:00:00,3.0,6.0,12.0,11.0,2.0,25.0,10.0,8.0,1.0,5.0,1.0,6.0,17.0,11.0,7.0,7.0,0.0,3.0,0.0
2015-01-04 01:15:00,2.0,5.0,11.0,10.0,2.0,18.0,6.0,7.0,1.0,4.0,0.0,5.0,17.0,9.0,7.0,5.0,0.0,3.0,0.0
2015-01-04 01:30:00,2.0,5.0,11.0,10.0,1.0,14.0,5.0,7.0,1.0,3.0,0.0,4.0,14.0,9.0,7.0,5.0,0.0,3.0,0.0
2015-01-04 01:45:00,2.0,4.0,10.0,9.0,1.0,12.0,4.0,6.0,0.0,3.0,0.0,4.0,13.0,8.0,6.0,4.0,0.0,2.0,0.0
2015-01-04 02:00:00,1.0,3.0,8.0,7.0,1.0,12.0,5.0,6.0,1.0,2.0,0.0,4.0,13.0,8.0,6.0,5.0,0.0,2.0,0.0
2015-01-04 02:15:00,1.0,3.0,8.0,5.0,1.0,10.0,4.0,5.0,0.0,2.0,0.0,3.0,11.0,7.0,5.0,4.0,0.0,2.0,0.0
2015-01-04 02:30:00,1.0,2.0,8.0,6.0,1.0,9.0,3.0,5.0,0.0,2.0,0.0,3.0,12.0,7.0,5.0,3.0,0.0,1.0,0.0
2015-01-04 02:45:00,1.0,2.0,8.0,6.0,1.0,8.0,3.0,4.0,0.0,2.0,0.0,3.0,10.0,6.0,5.0,3.0,0.0,1.0,0.0
2015-01-04 03:00:00,1.0,2.0,7.0,4.0,0.0,8.0,3.0,5.0,0.0,2.0,0.0,3.0,11.0,6.0,4.0,3.0,0.0,1.0,0.0
2015-01-04 03:15:00,1.0,2.0,6.0,4.0,0.0,7.0,3.0,4.0,0.0,1.0,0.0,2.0,9.0,6.0,5.0,2.0,0.0,1.0,0.0
2015-01-04 03:30:00,0.0,2.0,6.0,5.0,0.0,6.0,3.0,4.0,0.0,1.0,0.0,2.5,10.0,5.0,4.0,2.0,0.0,1.0,0.0
2015-01-04 03:45:00,0.0,2.0,7.0,4.0,0.0,6.0,2.0,4.0,0.0,1.0,0.0,2.0,9.0,5.0,4.0,2.0,0.0,1.0,0.0
2015-01-04 04:00:00,0.0,2.0,6.0,3.0,0.0,7.0,3.0,4.0,0.0,1.0,0.0,2.0,10.0,5.0,4.0,2.0,0.0,1.0,0.0
2015-01-04 04:15:00,0.0,1.0,6.0,3.0,0.0,6.0,3.0,3.0,0.0,1.0,0.0,2.0,9.0,5.0,3.0,2.0,0.0,1.0,0.0
2015-01-04 04:30:00,0.0,1.0,6.0,5.0,0.0,6.0,2.0,3.0,0.0,1.0,0.0,2.0,8.0,4.0,3.0,2.0,0.0,1.0,0.0
2015-01-04 04:45:00,0.0,1.0,6.0,5.0,0.0,6.0,3.0,3.5,0.0,1.0,0.0,2.0,8.0,4.0,3.0,2.0,0.0,1.0,0.0
2015-01-04 05:00:00,0.0,1.0,5.0,3.0,0.0,7.0,3.0,3.0,0.0,1.0,0.0,2.0,9.0,5.0,3.0,2.0,0.0,1.0,0.0
2015-01-04 05:15:00,0.0,1.0,6.0,4.0,0.0,6.0,3.0,3.0,0.0,1.0,0.0,2.0,7.5,3.0,3.0,2.0,0.0,1.0,0.0
2015-01-04 05:30:00,0.0,1.0,5.0,5.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,3.0,2.0,0.0,1.0,0.0
2015-01-04 05:45:00,0.0,1.0,4.0,7.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,2.0,6.0,3.0,2.0,2.0,0.0,1.0,0.0
