,02_1,03_1,05_1,05_2,06_1,07_1,09_1,09_2,11_1,11_2,11_3,12_1,65_1,65_2,66_1,67_1,67_2,68_1,69_1,70_1,71_1,71_2
2015-01-02 10:15:00,33.0,16.0,86.0,85.5,27.0,27.5,32.0,30.5,52.0,57.0,56.0,19.0,111.0,77.5,46.0,12.0,8.5,16.5,8.0,61.0,66.0,63.5
2015-01-02 10:30:00,33.5,16.0,88.0,87.0,27.0,27.0,33.0,32.0,55.0,60.0,58.0,20.0,113.0,79.0,46.0,13.0,8.0,17.0,8.0,64.0,69.0,65.5
2015-01-02 10:45:00,34.0,17.0,85.0,86.0,29.0,31.0,33.0,31.0,59.0,64.0,66.0,23.0,109.0,74.0,50.0,13.0,10.0,17.0,8.0,70.0,74.0,74.0
2015-01-02 11:00:00,32.0,18.0,82.0,81.0,27.0,30.0,33.0,32.0,57.0,63.0,64.0,22.0,107.0,74.0,46.0,13.0,9.0,18.0,8.0,66.0,72.0,70.0
2015-01-02 11:15:00,34.0,17.0,82.0,85.0,29.0,31.0,33.0,31.0,59.0,63.0,65.0,21.0,108.0,75.0,47.0,14.0,10.0,18.0,8.0,69.0,74.0,74.0
2015-01-02 11:30:00,35.0,19.0,85.0,86.0,30.0,32.0,33.0,33.0,62.0,66.0,68.0,22.0,109.0,78.0,47.5,15.0,11.0,19.0,9.0,73.0,76.0,76.0
2015-01-02 11:45:00,37.0,19.0,84.0,86.0,31.0,32.0,33.0,34.0,64.0,67.0,73.0,24.0,112.0,75.0,50.0,15.0,12.0,18.0,9.0,75.0,80.0,84.0
2015-01-02 12:00:00,35.0,18.0,85.0,86.0,30.0,33.0,35.0,34.0,67.0,71.0,75.0,24.0,112.0,78.0,48.0,15.0,11.0,21.0,9.0,77.0,82.0,83.0
2015-01-02 12:15:00,37.0,19.0,87.0,89.0,30.0,32.0,36.0,36.0,70.0,72.0,79.0,25.0,115.0,83.0,51.0,15.0,11.0,20.0,9.0,79.0,85.0,90.0
2015-01-02 12:30:00,36.0,18.0,88.0,89.0,29.0,32.0,35.0,36.0,69.0,75.0,81.0,28.0,113.0,83.0,48.0,16.0,13.0,21.0,9.0,79.0,88.0,91.0
2015-01-02 12:45:00,36.0,19.0,86.0,90.0,29.0,35.0,33.0,33.0,73.0,78.0,84.0,29.0,110.0,77.0,52.0,17.0,13.0,23.0,9.0,83.0,91.0,95.0
2015-01-02 13:00:00,36.0,19.0,86.0,88.0,30.0,35.0,35.0,34.0,69.0,77.0,82.0,28.0,113.0,80.0,47.0,15.0,13.0,21.0,10.0,79.0,90.0,92.0
2015-01-02 13:15:00,36.0,18.0,89.0,91.0,30.0,34.0,34.0,34.0,68.0,74.0,80.0,27.0,115.0,80.5,51.0,14.5,12.0,21.0,9.0,78.0,86.0,90.0
2015-01-02 13:30:00,35.0,18.0,89.0,92.0,30.0,35.0,36.0,36.0,65.5,74.5,80.0,27.0,117.0,85.0,49.5,15.0,12.0,22.0,9.0,76.0,86.0,87.0
2015-01-02 13:45:00,36.0,20.0,89.0,91.0,30.0,35.0,34.0,34.0,69.0,78.0,85.0,29.0,116.0,80.0,50.0,15.0,13.0,21.0,9.0,81.0,90.5,96.0
2015-01-02 14:00:00,36.0,20.0,89.0,90.5,30.0,35.0,35.0,35.0,69.0,80.0,86.0,28.0,115.0,83.0,48.0,16.0,13.0,22.0,9.0,78.0,94.0,96.0
2015-01-02 14:15:00,37.0,20.0,91.0,92.0,29.0,35.0,36.0,36.5,71.0,84.0,93.0,28.0,119.0,86.0,49.0,17.0,14.0,21.0,10.0,81.0,100.5,105.0
2015-01-02 14:30:00,38.0,24.0,94.0,96.0,29.0,37.0,36.0,38.0,73.0,95.0,109.0,30.0,122.0,89.0,50.0,19.0,17.0,22.0,10.0,86.0,116.0,124.0
2015-01-02 14:45:00,41.0,24.0,93.0,96.0,30.0,38.0,36.0,38.0,85.0,101.0,125.0,31.0,119.0,89.0,53.0,19.0,18.0,22.0,10.0,101.0,121.0,143.0
2015-01-02 15:00:00,38.0,24.0,97.0,102.0,35.0,36.0,39.0,43.0,77.0,93.0,106.0,32.0,126.0,96.0,56.0,18.0,15.0,24.0,10.0,91.0,109.0,121.0
2015-01-02 15:15:00,39.0,23.0,103.0,110.0,35.0,35.0,41.0,44.0,73.0,92.0,105.0,35.0,137.0,105.0,61.0,17.0,14.0,22.0,9.0,86.0,108.0,118.0
2015-01-02 15:30:00,39.0,21.0,100.0,104.0,33.0,36.0,40.0,43.0,72.0,95.0,105.0,36.0,131.0,100.0,55.0,17.0,14.0,22.0,9.0,83.0,111.0,119.0
2015-01-02 15:45:00,38.0,21.0,93.0,98.0,30.0,36.0,37.0,38.0,75.0,100.5,113.0,37.5,121.0,92.0,53.0,18.0,15.0,21.0,8.0,84.5,118.0,127.5
2015-01-02 16:00:00,37.5,21.0,92.0,95.0,31.0,36.0,37.0,39.0,74.5,102.0,114.5,37.0,121.0,91.0,49.0,18.0,15.0,23.0,8.0,87.5,117.0,130.0
2015-01-02 16:15:00,38.0,22.0,92.0,94.0,31.0,34.0,35.0,36.0,79.0,106.0,119.0,39.0,118.0,88.0,47.0,17.0,14.0,23.0,8.0,91.0,123.0,133.0
2015-01-02 16:30:00,36.5,23.0,92.0,94.0,32.0,36.0,36.0,38.0,79.0,108.0,121.0,37.0,120.5,91.0,49.5,18.0,15.0,22.0,8.0,92.0,127.0,134.5
2015-01-02 16:45:00,36.0,22.5,90.0,94.0,31.0,33.0,35.0,35.0,79.0,109.0,121.0,39.0,117.0,88.0,47.5,17.5,14.0,23.0,8.0,90.0,128.5,137.0
2015-01-02 17:00:00,36.0,22.0,92.0,95.0,33.0,34.0,35.0,38.0,81.0,113.0,126.0,37.0,119.0,90.0,48.0,18.0,15.0,22.0,8.0,92.0,132.0,141.0
2015-01-02 17:15:00,37.0,23.0,89.0,89.0,32.0,33.0,34.0,35.0,84.5,120.0,136.0,39.0,117.0,85.0,45.0,17.0,15.0,23.0,8.0,96.0,135.5,150.0
2015-01-02 17:30:00,35.0,21.0,89.0,88.0,33.0,33.0,32.0,32.0,86.0,115.0,130.0,40.0,114.0,82.0,44.0,16.0,15.0,21.0,9.0,95.0,132.0,146.0
2015-01-02 17:45:00,36.0,22.0,85.0,82.5,32.0,31.0,30.0,30.0,86.0,109.0,128.0,38.0,109.0,75.0,43.0,16.0,14.5,21.0,7.0,97.0,124.0,141.0
2015-01-02 18:00:00,36.0,21.0,81.0,80.0,31.0,30.0,30.0,28.0,87.0,102.0,120.0,39.0,105.0,72.0,40.0,15.0,14.0,20.0,7.0,99.0,116.0,132.0
2015-01-02 18:15:00,33.0,20.0,76.0,72.0,31.0,28.0,27.0,25.0,87.0,95.0,109.0,37.0,98.0,64.0,36.0,13.0,10.0,20.0,6.0,96.0,104.0,120.0
2015-01-02 18:30:00,31.0,18.0,72.0,64.0,29.0,27.0,26.0,24.0,79.0,80.0,91.0,33.0,92.0,59.0,33.0,11.0,8.0,17.0,6.0,87.0,89.0,99.0
2015-01-02 18:45:00,30.0,17.0,65.0,55.0,28.0,25.0,25.0,22.0,75.0,72.0,79.0,28.0,84.0,51.0,30.0,10.0,7.0,16.0,6.0,83.0,78.0,86.0
2015-01-02 19:00:00,28.0,16.0,61.0,49.0,26.0,24.0,24.0,20.0,69.0,66.0,70.0,24.0,80.0,47.0,26.0,9.0,6.0,16.0,6.0,78.0,71.0,75.0
2015-01-02 19:15:00,27.0,16.0,59.5,49.0,28.0,24.0,23.5,20.0,74.0,60.0,62.0,22.0,80.0,45.0,27.0,9.0,6.0,14.0,5.0,86.5,62.0,66.0
2015-01-02 19:30:00,26.0,14.0,59.0,44.0,24.0,24.0,24.0,19.0,67.0,57.0,55.0,19.0,76.0,44.0,24.0,9.0,6.0,13.0,5.0,76.0,58.0,59.0
2015-01-02 19:45:00,25.0,13.0,52.0,40.0,21.0,24.0,22.0,17.0,55.0,54.0,49.0,18.0,69.0,38.0,22.0,8.0,5.0,15.0,5.0,63.0,57.0,53.0
2015-01-02 20:00:00,22.0,11.0,47.0,32.0,18.0,22.0,21.0,16.0,47.0,48.0,42.0,15.0,63.0,32.0,19.0,7.0,5.0,13.0,4.0,54.0,52.0,45.0
2015-01-02 20:15:00,22.0,11.0,43.0,32.0,16.0,22.0,19.0,14.0,41.0,44.0,38.0,14.0,60.0,30.0,18.0,7.0,4.0,12.0,4.0,46.5,49.5,40.0
2015-01-02 20:30:00,20.0,9.0,41.0,27.0,14.0,20.0,19.0,15.0,36.0,43.0,34.0,13.0,56.0,28.0,16.0,7.0,4.0,12.0,4.0,42.0,46.0,37.0
2015-01-02 20:45:00,19.0,9.0,41.0,25.0,13.0,20.0,18.0,14.0,32.0,41.0,31.0,13.0,56.0,27.0,13.0,6.0,4.0,12.0,4.0,38.0,46.0,33.0
2015-01-02 21:00:00,17.0,8.0,38.0,24.0,12.0,19.0,19.0,14.0,29.0,39.0,29.0,12.0,55.0,27.0,14.0,5.0,3.0,11.0,3.0,34.0,43.0,32.0
2015-01-02 21:15:00,17.0,7.0,35.0,22.0,11.0,19.0,18.0,12.0,28.0,38.0,28.0,12.0,51.0,24.0,12.0,6.0,3.0,11.0,3.0,32.0,44.0,30.0
2015-01-02 21:30:00,16.0,7.0,35.0,21.0,10.0,19.0,18.0,14.0,27.0,38.0,27.0,11.0,51.0,25.0,12.0,5.0,3.0,10.0,3.0,31.0,43.0,28.0
2015-01-02 21:45:00,16.0,7.0,35.0,19.0,10.0,18.0,17.0,13.0,26.0,39.0,25.0,12.0,51.0,23.5,10.0,4.0,3.0,10.0,2.0,30.0,43.0,27.0
2015-01-02 22:00:00,16.0,6.0,35.0,19.0,9.0,19.0,19.0,15.0,26.0,38.0,25.0,11.0,52.0,26.0,11.0,4.0,2.0,11.0,3.0,29.0,42.0,27.0
2015-01-02 22:15:00,15.0,6.0,36.0,18.0,9.0,21.0,20.0,18.0,27.0,38.0,27.0,11.0,55.0,31.0,9.0,4.0,3.0,11.0,3.0,29.0,44.0,28.0
2015-01-02 22:30:00,14.0,5.0,33.0,17.0,8.0,21.0,22.0,19.0,27.0,38.0,27.0,11.0,55.0,30.0,9.0,4.0,2.0,10.0,3.0,28.0,41.5,29.0
2015-01-02 22:45:00,13.0,6.0,32.0,16.0,8.0,20.0,20.0,16.0,25.0,38.0,27.5,11.0,53.0,26.0,9.0,4.0,2.0,11.0,3.0,27.0,42.0,28.0
2015-01-02 23:00:00,13.0,5.0,31.0,15.0,7.0,21.0,20.0,17.0,23.0,38.0,26.0,13.0,50.0,25.0,9.0,4.0,2.0,10.0,2.0,25.0,43.0,27.0
2015-01-02 23:15:00,12.0,5.0,31.0,14.0,6.0,19.0,18.0,13.0,22.0,37.0,24.0,11.0,49.0,22.0,7.0,4.0,2.0,9.0,2.0,24.0,41.0,25.0
2015-01-02 23:30:00,11.0,4.0,26.0,11.0,6.0,16.0,16.0,12.0,21.0,33.0,20.0,11.0,41.0,18.0,7.0,3.0,1.5,9.0,2.0,24.0,37.0,21.0
2015-01-02 23:45:00,9.0,4.0,22.0,9.0,5.0,16.0,14.0,10.0,19.0,31.0,18.0,9.0,35.0,15.0,5.0,3.0,1.0,7.0,2.0,20.0,34.0,19.0
2015-01-03 00:00:00,9.0,3.0,19.0,8.0,5.0,14.0,12.0,9.0,17.0,29.0,16.0,8.0,30.5,12.0,6.0,3.0,1.0,8.0,2.0,20.0,32.0,16.0
2015-01-03 00:15:00,8.0,3.0,17.0,6.0,4.0,12.0,10.0,6.0,14.0,23.5,12.0,7.0,27.0,10.0,4.0,3.0,1.0,7.0,2.0,16.0,27.0,12.0
2015-01-03 00:30:00,7.0,3.0,14.0,6.0,3.0,11.0,9.0,5.0,14.0,21.0,9.0,5.0,23.0,8.0,4.0,2.0,1.0,7.0,1.0,15.0,23.0,9.0
2015-01-03 00:45:00,6.0,2.0,12.0,5.0,3.0,9.5,8.0,5.0,12.0,19.0,8.0,5.0,20.0,7.0,3.0,2.0,1.0,6.0,1.0,13.5,21.0,8.0
2015-01-03 01:00:00,6.0,3.0,10.0,4.0,3.0,9.0,8.0,4.0,10.0,17.0,6.0,4.0,19.0,6.0,3.0,2.0,1.0,5.0,1.0,12.0,17.0,6.0
2015-01-03 01:15:00,5.0,2.0,8.0,3.0,3.0,8.0,7.0,5.0,9.0,14.0,5.0,4.0,16.0,6.0,3.0,1.0,1.0,5.0,1.0,11.0,15.0,5.0
2015-01-03 01:30:00,4.0,2.0,7.0,3.0,2.0,7.0,7.0,4.0,9.0,13.0,4.0,3.0,14.0,4.0,2.0,1.0,0.0,5.0,1.0,11.0,13.0,4.0
2015-01-03 01:45:00,4.0,2.0,6.0,2.0,2.0,7.0,6.0,3.0,7.0,11.0,4.0,3.0,12.0,4.0,2.0,1.0,0.0,4.0,0.0,9.0,11.0,4.0
2015-01-03 02:00:00,3.0,2.0,5.0,2.0,2.0,6.0,5.0,2.0,6.0,10.0,3.0,2.0,11.0,3.0,1.0,1.0,0.0,4.0,1.0,8.0,10.0,3.0
2015-01-03 02:15:00,4.0,2.0,4.0,1.0,2.0,6.0,5.0,3.0,5.0,8.0,3.0,2.0,10.0,3.0,2.0,1.0,0.0,3.0,0.0,7.0,9.0,2.0
2015-01-03 02:30:00,3.0,2.0,4.0,1.0,2.0,5.0,4.0,2.0,5.0,7.0,2.0,2.0,9.0,3.0,1.0,1.0,0.0,3.0,0.0,7.0,7.0,2.0
2015-01-03 02:45:00,3.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,5.0,7.0,2.0,1.0,7.0,2.0,1.0,1.0,0.0,3.0,0.0,6.0,7.0,2.0
2015-01-03 03:00:00,2.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,5.0,6.0,2.0,2.0,8.0,3.0,1.0,0.0,0.0,4.0,0.0,6.0,7.0,2.0
2015-01-03 03:15:00,2.0,1.0,3.0,1.0,1.0,4.0,5.0,3.0,5.0,7.0,2.0,1.0,8.0,2.0,2.0,1.0,0.0,4.0,0.0,6.0,6.0,2.0
2015-01-03 03:30:00,2.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,2.0,0.0,6.0,5.0,1.0
2015-01-03 03:45:00,2.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,5.0,5.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,2.0,0.0,7.0,5.0,1.0
2015-01-03 04:00:00,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,1.0,8.0,3.0,1.0,0.0,0.0,1.5,0.0,7.0,3.0,1.0
2015-01-03 04:15:00,1.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,3.0,1.0
2015-01-03 04:30:00,2.0,1.0,4.0,1.0,1.0,2.0,5.0,2.0,4.0,4.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,1.0
2015-01-03 04:45:00,2.0,2.0,4.0,1.0,2.0,2.0,5.0,2.0,4.0,4.0,1.0,1.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,3.0,1.0
2015-01-03 05:00:00,2.0,1.0,5.0,1.0,2.0,2.0,6.0,3.0,4.0,5.0,1.0,1.0,11.0,4.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,1.0
2015-01-03 05:15:00,3.0,1.0,6.0,2.0,1.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,12.0,4.0,2.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0
2015-01-03 05:30:00,3.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0,11.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0
2015-01-03 05:45:00,5.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,4.0,5.0,1.0,1.0,12.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0
2015-01-03 06:00:00,3.0,1.0,10.0,4.0,2.0,2.0,4.0,1.0,4.0,6.0,1.0,2.0,14.0,4.0,2.0,0.0,0.0,2.0,1.0,4.0,5.0,1.0
2015-01-03 06:15:00,4.0,2.0,13.0,4.0,2.0,3.0,5.0,1.0,5.0,8.0,1.0,2.0,17.0,5.0,2.0,1.0,0.0,2.0,0.5,6.0,8.5,1.0
2015-01-03 06:30:00,5.0,2.0,18.0,7.0,3.0,3.0,7.0,2.0,7.0,13.0,4.0,3.0,24.0,8.0,3.0,1.0,0.0,2.0,1.0,8.0,14.0,3.0
2015-01-03 06:45:00,6.0,2.0,22.0,11.0,4.0,4.0,7.0,2.0,9.0,16.0,5.0,3.5,26.0,9.0,5.0,1.0,0.0,3.0,1.0,10.0,17.0,4.5
2015-01-03 07:00:00,7.0,2.0,23.0,10.0,4.0,4.0,8.0,4.0,8.0,16.0,4.0,2.0,29.0,11.0,5.0,1.0,1.0,3.0,1.0,11.0,17.0,5.0
2015-01-03 07:15:00,8.0,2.0,26.0,11.0,4.0,5.0,10.0,4.0,12.0,16.0,5.0,3.0,34.0,13.0,6.0,1.0,1.0,3.0,1.0,14.0,16.0,6.0
2015-01-03 07:30:00,10.0,3.0,31.0,17.0,5.0,7.0,13.0,7.0,11.0,20.0,7.0,4.0,42.0,19.0,8.0,2.0,1.0,3.0,2.0,13.0,21.0,8.0
2015-01-03 07:45:00,13.0,6.0,37.0,24.0,9.0,7.0,16.0,10.0,15.0,26.0,12.0,5.0,50.0,24.0,13.0,4.0,3.0,4.0,3.0,19.0,29.0,13.0
2015-01-03 08:00:00,11.0,6.0,42.0,27.0,11.0,8.0,17.0,11.5,16.0,26.0,13.0,6.0,54.0,28.5,13.0,4.0,3.0,5.0,3.0,22.0,29.0,15.0
2015-01-03 08:15:00,14.0,7.0,45.0,32.0,12.0,10.0,17.0,12.0,19.0,31.0,19.0,7.0,59.0,31.0,16.0,6.0,3.0,6.0,3.0,26.0,36.0,19.0
2015-01-03 08:30:00,17.0,8.0,56.0,44.5,13.0,13.0,21.0,14.0,23.0,35.0,23.0,7.0,71.0,42.0,23.0,6.0,4.0,7.0,5.0,29.0,40.0,25.0
2015-01-03 08:45:00,21.0,13.0,59.0,52.0,17.0,15.0,21.0,16.0,33.0,43.0,36.0,9.0,76.0,45.0,28.0,7.0,5.0,10.0,5.0,44.0,50.0,39.0
2015-01-03 09:00:00,20.0,12.0,63.0,54.0,16.0,16.0,23.0,18.0,31.0,41.0,31.0,9.0,79.0,49.0,28.0,8.0,4.0,10.0,5.0,40.0,48.0,35.0
2015-01-03 09:15:00,22.0,12.0,66.0,60.0,19.0,18.0,25.0,20.0,38.0,46.0,36.0,11.0,85.0,54.0,30.0,8.0,6.0,10.0,6.0,49.0,53.0,41.0
2015-01-03 09:30:00,24.0,13.0,75.0,70.0,22.0,19.0,27.0,23.0,39.0,47.0,39.0,13.0,95.0,64.0,34.0,9.0,6.0,10.0,7.0,48.0,56.0,44.0
2015-01-03 09:45:00,26.0,15.0,79.0,74.0,24.0,23.0,29.0,25.0,47.0,53.0,49.0,16.0,102.0,65.0,40.0,10.0,7.0,14.0,7.0,61.0,60.0,54.0
2015-01-03 10:00:00,27.0,15.0,80.0,75.5,23.0,23.0,31.0,27.0,46.0,52.0,47.0,16.0,106.0,68.5,39.0,10.0,7.0,15.0,7.0,56.0,61.0,54.0
2015-01-03 10:15:00,28.0,16.0,83.0,80.0,25.0,25.0,31.0,27.0,48.0,56.0,51.0,15.0,105.0,69.0,43.0,11.0,8.0,15.0,8.0,60.0,65.0,59.0
2015-01-03 10:30:00,31.0,16.0,88.0,85.0,27.0,29.0,34.0,31.0,49.0,58.0,56.0,18.0,115.0,77.0,45.0,11.0,9.0,14.0,9.0,59.0,68.0,63.0
2015-01-03 10:45:00,32.0,16.0,89.0,90.0,28.0,30.0,33.0,32.0,55.0,62.0,60.0,19.0,115.0,79.0,48.0,13.0,9.0,17.0,8.0,67.0,71.0,67.0
2015-01-03 11:00:00,32.0,16.0,88.0,87.0,28.0,29.0,33.0,31.0,56.0,61.0,59.0,18.0,112.0,77.0,46.0,12.0,8.0,17.0,8.0,66.0,70.0,66.0
2015-01-03 11:15:00,33.0,17.0,91.0,91.0,30.0,31.0,32.0,31.0,57.0,64.0,64.0,18.0,116.0,77.0,49.0,13.0,9.0,17.0,9.0,68.0,73.0,72.0
2015-01-03 11:30:00,34.0,17.0,92.0,90.0,29.0,31.0,34.0,32.0,62.0,64.0,64.0,20.0,118.0,79.0,49.0,13.0,9.0,17.0,9.0,74.0,75.0,73.0
2015-01-03 11:45:00,34.5,18.0,92.0,94.0,31.0,32.0,34.0,32.0,68.0,71.0,72.0,21.0,118.0,79.0,52.0,15.0,11.0,18.0,9.0,79.0,80.0,82.5
2015-01-03 12:00:00,33.0,18.0,94.0,96.0,31.0,32.0,35.0,34.0,67.0,69.0,72.0,21.0,121.0,83.0,53.0,14.0,11.0,19.0,10.0,78.0,79.0,81.0
2015-01-03 12:15:00,34.5,19.0,98.0,102.0,34.0,33.0,35.0,33.0,69.0,71.0,74.0,23.0,125.0,86.0,54.5,14.0,11.0,19.0,9.0,81.0,81.0,85.0
2015-01-03 12:30:00,36.0,18.0,98.0,99.0,33.0,33.0,37.0,35.0,70.0,71.0,76.0,23.0,125.0,87.5,54.0,15.0,11.0,18.0,9.5,83.0,82.0,85.0
2015-01-03 12:45:00,37.0,19.0,100.0,100.0,33.0,33.0,35.0,34.0,74.0,73.0,77.0,23.0,127.0,86.0,54.0,15.0,12.0,19.0,10.0,86.0,84.0,88.0
2015-01-03 13:00:00,36.0,19.0,99.0,101.0,32.0,33.0,36.0,34.0,72.0,73.0,75.0,24.0,126.0,89.0,53.0,15.0,11.0,20.0,10.0,85.0,83.0,83.0
2015-01-03 13:15:00,38.0,20.0,100.0,103.5,33.0,35.0,38.0,37.0,72.0,74.0,77.0,24.0,128.5,93.0,53.0,15.0,11.0,19.0,10.0,86.0,86.0,87.0
2015-01-03 13:30:00,39.0,20.0,100.0,102.0,33.0,34.0,36.5,35.0,74.0,74.0,79.0,23.0,127.0,91.0,52.0,15.0,11.0,18.5,10.0,86.0,85.0,87.0
2015-01-03 13:45:00,36.0,22.0,100.0,103.0,33.0,34.0,36.0,35.0,78.5,76.0,83.0,25.0,125.0,88.0,54.0,16.0,12.0,19.0,10.0,92.5,89.0,93.5
2015-01-03 14:00:00,37.0,21.0,99.0,101.0,34.0,34.0,35.0,35.0,78.0,78.5,84.5,26.0,127.0,84.0,56.5,16.0,13.0,19.0,10.0,92.0,88.5,94.5
2015-01-03 14:15:00,38.0,20.0,99.0,102.0,33.0,35.0,35.0,36.0,76.0,80.0,86.0,25.0,125.0,90.0,55.0,17.0,12.0,19.0,9.0,91.0,90.0,96.0
2015-01-03 14:30:00,38.0,19.0,99.0,101.0,33.0,34.0,35.0,35.0,73.0,81.0,86.0,25.0,127.0,86.0,54.0,15.0,12.0,20.0,10.0,86.0,91.0,97.0
2015-01-03 14:45:00,39.0,21.0,93.0,93.5,32.0,35.0,35.0,35.0,76.5,81.5,88.0,26.0,120.0,82.0,51.0,16.5,13.0,19.0,10.0,89.0,93.0,99.0
2015-01-03 15:00:00,37.5,20.0,91.0,94.0,32.0,36.0,35.0,36.0,74.0,83.0,90.0,25.5,122.0,85.0,51.0,16.0,12.0,19.0,9.0,86.0,95.0,100.0
