,K097,21,22,81,82,101,102,111
128124,2018-08-27 15:00:00,33.0,50.0,89.0,48.0,42.0,37.0,31.0
128125,2018-08-27 15:15:00,50.0,59.0,82.0,45.0,56.0,33.0,41.0
128126,2018-08-27 15:30:00,32.0,55.0,100.0,69.0,57.0,34.0,59.0
128127,2018-08-27 15:45:00,41.0,60.0,92.0,62.0,62.0,53.0,43.0
128128,2018-08-27 16:00:00,34.0,58.0,106.0,66.0,66.0,47.0,47.0
128129,2018-08-27 16:15:00,32.0,51.0,96.0,55.0,67.0,42.0,52.0
128130,2018-08-27 16:30:00,25.0,39.0,98.0,51.0,60.0,48.0,55.0
128131,2018-08-27 16:45:00,29.0,61.0,121.0,66.0,67.0,47.0,58.0
128132,2018-08-27 17:00:00,24.0,47.0,111.0,82.0,79.0,38.0,59.0
128133,2018-08-27 17:15:00,31.0,47.0,65.0,99.0,81.0,48.0,49.0
128134,2018-08-27 17:30:00,23.0,39.0,79.0,67.0,77.0,29.0,72.0
128135,2018-08-27 17:45:00,29.0,38.0,83.0,68.0,68.0,22.0,64.0
128136,2018-08-27 18:00:00,25.0,29.0,87.0,48.0,40.0,23.0,57.0
128137,2018-08-27 18:15:00,26.0,34.0,62.0,37.0,43.0,30.0,42.0
128138,2018-08-27 18:30:00,30.0,33.0,66.0,31.0,40.0,21.0,45.0
128139,2018-08-27 18:45:00,16.0,39.0,39.0,26.0,38.0,17.0,36.0
128140,2018-08-27 19:00:00,23.0,34.0,60.0,40.0,47.0,11.0,31.0
128141,2018-08-27 19:15:00,26.0,40.0,49.0,33.0,32.0,8.0,29.0
128142,2018-08-27 19:30:00,29.0,40.0,50.0,24.0,39.0,17.0,26.0
128143,2018-08-27 19:45:00,22.0,31.0,54.0,21.0,39.0,15.0,25.0
128144,2018-08-27 20:00:00,24.0,29.0,44.0,28.0,33.0,11.0,23.0
128145,2018-08-27 20:15:00,27.0,42.0,59.0,23.0,33.0,11.0,29.0
128146,2018-08-27 20:30:00,23.0,30.0,37.0,19.0,31.0,14.0,20.0
128147,2018-08-27 20:45:00,24.0,24.0,43.0,15.0,27.0,16.0,29.0
128148,2018-08-27 21:00:00,14.0,22.0,49.0,17.0,28.0,5.0,18.0
128149,2018-08-27 21:15:00,19.0,22.0,43.0,23.0,25.0,9.0,16.0
128150,2018-08-27 21:30:00,10.0,17.0,60.0,30.0,33.0,7.0,14.0
128151,2018-08-27 21:45:00,13.0,15.0,53.0,22.0,33.0,11.0,12.0
128152,2018-08-27 22:00:00,15.0,28.0,36.0,13.0,36.0,10.0,22.0
128153,2018-08-27 22:15:00,13.0,18.0,41.0,19.0,20.0,11.0,15.0
128154,2018-08-27 22:30:00,17.0,18.0,30.0,19.0,23.0,11.0,11.0
128155,2018-08-27 22:45:00,9.0,14.0,31.0,14.0,26.0,10.0,11.0
128156,2018-08-27 23:00:00,8.0,12.0,21.0,15.0,18.0,19.0,18.0
128157,2018-08-27 23:15:00,10.0,14.0,21.0,14.0,14.0,6.0,4.0
128158,2018-08-27 23:30:00,5.0,4.0,22.0,12.0,20.0,3.0,11.0
128159,2018-08-27 23:45:00,10.0,13.0,19.0,7.0,13.0,10.0,9.0
128160,2018-08-28 00:00:00,4.0,4.0,16.0,11.0,17.0,7.0,9.0
128161,2018-08-28 00:15:00,6.0,8.0,14.0,11.0,14.0,2.0,4.0
128162,2018-08-28 00:30:00,4.0,8.0,9.0,8.0,9.0,9.0,3.0
128163,2018-08-28 00:45:00,1.0,1.0,10.0,5.0,7.0,5.0,3.0
128164,2018-08-28 01:00:00,3.0,1.0,7.0,9.0,3.0,2.0,1.0
128165,2018-08-28 01:15:00,2.0,2.0,2.0,5.0,8.0,2.0,1.0
128166,2018-08-28 01:30:00,0.0,3.0,11.0,6.0,4.0,3.0,3.0
128167,2018-08-28 01:45:00,0.0,0.0,13.0,8.0,4.0,1.0,2.0
128168,2018-08-28 02:00:00,2.0,2.0,3.0,5.0,13.0,2.0,2.0
128169,2018-08-28 02:15:00,2.0,3.0,12.0,9.0,7.0,2.0,0.0
128170,2018-08-28 02:30:00,2.0,2.0,3.0,4.0,8.0,5.0,1.0
128171,2018-08-28 02:45:00,0.0,0.0,3.0,3.0,5.0,2.0,1.0
128172,2018-08-28 03:00:00,3.0,3.0,3.0,3.0,6.0,2.0,1.0
128173,2018-08-28 03:15:00,0.0,0.0,7.0,4.0,6.0,2.0,1.0
128174,2018-08-28 03:30:00,2.0,1.0,2.0,4.0,4.0,0.0,0.0
128175,2018-08-28 03:45:00,2.0,2.0,5.0,1.0,2.0,1.0,1.0
128176,2018-08-28 04:00:00,2.0,4.0,5.0,5.0,5.0,0.0,0.0
128177,2018-08-28 04:15:00,2.0,2.0,5.0,4.0,4.0,0.0,0.0
128178,2018-08-28 04:30:00,4.0,6.0,7.0,4.0,6.0,3.0,2.0
128179,2018-08-28 04:45:00,4.0,5.0,10.0,1.0,5.0,4.0,4.0
128180,2018-08-28 05:00:00,11.0,11.0,20.0,12.0,10.0,3.0,2.0
128181,2018-08-28 05:15:00,10.0,10.0,25.0,17.0,7.0,4.0,2.0
128182,2018-08-28 05:30:00,13.0,20.0,33.0,9.0,8.0,4.0,2.0
128183,2018-08-28 05:45:00,14.0,18.0,36.0,20.0,14.0,10.0,5.0
128184,2018-08-28 06:00:00,30.0,28.0,56.0,22.0,15.0,7.0,11.0
128185,2018-08-28 06:15:00,25.0,33.0,53.0,26.0,16.0,8.0,13.0
128186,2018-08-28 06:30:00,28.0,43.0,56.0,36.0,27.0,17.0,14.0
128187,2018-08-28 06:45:00,47.0,69.0,56.0,30.0,39.0,29.0,15.0
128188,2018-08-28 07:00:00,43.0,47.0,51.0,30.0,23.0,27.0,10.0
128189,2018-08-28 07:15:00,47.0,46.0,68.0,44.0,33.0,37.0,12.0
128190,2018-08-28 07:30:00,50.0,69.0,65.0,35.0,40.0,46.0,19.0
128191,2018-08-28 07:45:00,67.0,77.0,65.0,42.0,46.0,46.0,26.0
128192,2018-08-28 08:00:00,69.0,61.0,77.0,39.0,39.0,43.0,31.0
128193,2018-08-28 08:15:00,58.0,72.0,74.0,47.0,55.0,46.0,27.0
128194,2018-08-28 08:30:00,76.0,92.0,73.0,41.0,55.0,34.0,18.0
128195,2018-08-28 08:45:00,59.0,70.0,59.0,32.0,51.0,52.0,21.0
128196,2018-08-28 09:00:00,45.0,64.0,75.0,38.0,40.0,33.0,29.0
128197,2018-08-28 09:15:00,45.0,67.0,67.0,42.0,45.0,44.0,32.0
128198,2018-08-28 09:30:00,36.0,51.0,58.0,38.0,45.0,28.0,25.0
128199,2018-08-28 09:45:00,28.0,44.0,61.0,39.0,47.0,24.0,25.0
128200,2018-08-28 10:00:00,38.0,45.0,66.0,31.0,53.0,20.0,25.0
128201,2018-08-28 10:15:00,28.0,50.0,76.0,33.0,32.0,14.0,19.0
128202,2018-08-28 10:30:00,37.0,51.0,80.0,43.0,39.0,30.0,33.0
128203,2018-08-28 10:45:00,45.0,56.0,56.0,34.0,39.0,22.0,31.0
128204,2018-08-28 11:00:00,39.0,47.0,73.0,36.0,52.0,25.0,13.0
128205,2018-08-28 11:15:00,30.0,54.0,68.0,36.0,38.0,34.0,26.0
128206,2018-08-28 11:30:00,31.0,39.0,75.0,44.0,45.0,30.0,21.0
128207,2018-08-28 11:45:00,33.0,58.0,47.0,41.0,43.0,29.0,37.0
128208,2018-08-28 12:00:00,26.0,42.0,73.0,63.0,36.0,33.0,38.0
128209,2018-08-28 12:15:00,28.0,46.0,78.0,35.0,49.0,36.0,16.0
128210,2018-08-28 12:30:00,38.0,61.0,79.0,40.0,50.0,33.0,23.0
128211,2018-08-28 12:45:00,29.0,42.0,65.0,45.0,48.0,23.0,26.0
128212,2018-08-28 13:00:00,33.0,62.0,84.0,57.0,55.0,22.0,25.0
128213,2018-08-28 13:15:00,41.0,56.0,82.0,40.0,41.0,20.0,23.0
128214,2018-08-28 13:30:00,39.0,53.0,98.0,50.0,56.0,30.0,30.0
128215,2018-08-28 13:45:00,36.0,40.0,89.0,46.0,57.0,38.0,40.0
128216,2018-08-28 14:00:00,31.0,44.0,70.0,48.0,45.0,29.0,38.0
128217,2018-08-28 14:15:00,36.0,41.0,76.0,43.0,58.0,29.0,37.0
128218,2018-08-28 14:30:00,33.0,49.0,95.0,52.0,51.0,26.0,49.0
128219,2018-08-28 14:45:00,39.0,42.0,86.0,55.0,56.0,28.0,38.0
128220,2018-08-28 15:00:00,28.0,37.0,105.0,67.0,41.0,38.0,39.0
128221,2018-08-28 15:15:00,34.0,51.0,101.0,54.0,63.0,30.0,46.0
128222,2018-08-28 15:30:00,40.0,61.0,106.0,55.0,63.0,32.0,55.0
128223,2018-08-28 15:45:00,32.0,37.0,103.0,61.0,66.0,44.0,56.0
128224,2018-08-28 16:00:00,28.0,64.0,82.0,56.0,63.0,55.0,48.0
128225,2018-08-28 16:15:00,33.0,49.0,114.0,61.0,61.0,39.0,49.0
128226,2018-08-28 16:30:00,30.0,53.0,97.0,56.0,67.0,39.0,47.0
128227,2018-08-28 16:45:00,23.0,45.0,121.0,74.0,67.0,47.0,62.0
128228,2018-08-28 17:00:00,20.0,50.0,133.0,78.0,76.0,42.0,57.0
128229,2018-08-28 17:15:00,14.0,36.0,136.0,83.0,71.0,42.0,76.0
128230,2018-08-28 17:30:00,23.0,34.0,77.0,84.0,59.0,40.0,83.0
128231,2018-08-28 17:45:00,22.0,44.0,93.0,47.0,65.0,39.0,69.0
128232,2018-08-28 18:00:00,30.0,32.0,77.0,43.0,54.0,32.0,62.0
128233,2018-08-28 18:15:00,30.0,36.0,79.0,46.0,42.0,22.0,44.0
128234,2018-08-28 18:30:00,22.0,39.0,59.0,28.0,47.0,27.0,41.0
128235,2018-08-28 18:45:00,30.0,34.0,52.0,37.0,47.0,26.0,39.0
128236,2018-08-28 19:00:00,24.0,39.0,44.0,36.0,43.0,16.0,38.0
128237,2018-08-28 19:15:00,26.0,39.0,60.0,36.0,42.0,20.0,29.0
128238,2018-08-28 19:30:00,27.0,49.0,33.0,20.0,41.0,16.0,26.0
128239,2018-08-28 19:45:00,30.0,35.0,54.0,21.0,43.0,19.0,20.0
128240,2018-08-28 20:00:00,23.0,37.0,56.0,30.0,36.0,10.0,16.0
128241,2018-08-28 20:15:00,15.0,28.0,56.0,40.0,24.0,11.0,15.0
128242,2018-08-28 20:30:00,16.0,25.0,35.0,22.0,31.0,15.0,20.0
128243,2018-08-28 20:45:00,19.0,25.0,59.0,34.0,34.0,12.0,20.0
128244,2018-08-28 21:00:00,18.0,22.0,33.0,26.0,36.0,7.0,18.0
128245,2018-08-28 21:15:00,24.0,26.0,55.0,24.0,28.0,16.0,16.0
128246,2018-08-28 21:30:00,18.0,21.0,42.0,22.0,31.0,17.0,17.0
128247,2018-08-28 21:45:00,18.0,22.0,40.0,19.0,26.0,10.0,17.0
128248,2018-08-28 22:00:00,13.0,16.0,44.0,32.0,33.0,9.0,24.0
128249,2018-08-28 22:15:00,8.0,14.0,35.0,17.0,16.0,12.0,18.0
128250,2018-08-28 22:30:00,9.0,18.0,41.0,25.0,29.0,13.0,9.0
128251,2018-08-28 22:45:00,9.0,8.0,34.0,22.0,19.0,7.0,14.0
128252,2018-08-28 23:00:00,11.0,12.0,36.0,23.0,20.0,16.0,22.0
128253,2018-08-28 23:15:00,8.0,10.0,41.0,24.0,21.0,6.0,7.0
128254,2018-08-28 23:30:00,8.0,9.0,24.0,16.0,18.0,11.0,11.0
128255,2018-08-28 23:45:00,5.0,7.0,18.0,15.0,11.0,7.0,8.0
128256,2018-08-29 00:00:00,2.0,4.0,24.0,15.0,17.0,5.0,6.0
128257,2018-08-29 00:15:00,6.0,6.0,21.0,13.0,14.0,4.0,2.0
128258,2018-08-29 00:30:00,6.0,6.0,13.0,10.0,12.0,4.0,2.0
128259,2018-08-29 00:45:00,2.0,3.0,11.0,14.0,12.0,2.0,1.0
128260,2018-08-29 01:00:00,0.0,0.0,18.0,16.0,10.0,4.0,2.0
128261,2018-08-29 01:15:00,1.0,2.0,5.0,6.0,6.0,1.0,1.0
128262,2018-08-29 01:30:00,2.0,3.0,9.0,7.0,5.0,4.0,2.0
128263,2018-08-29 01:45:00,1.0,1.0,9.0,6.0,12.0,3.0,1.0
128264,2018-08-29 02:00:00,3.0,3.0,4.0,8.0,6.0,6.0,3.0
128265,2018-08-29 02:15:00,2.0,1.0,9.0,6.0,5.0,4.0,1.0
128266,2018-08-29 02:30:00,0.0,2.0,5.0,6.0,9.0,2.0,1.0
128267,2018-08-29 02:45:00,1.0,2.0,9.0,3.0,4.0,1.0,1.0
128268,2018-08-29 03:00:00,0.0,0.0,2.0,3.0,6.0,1.0,0.0
128269,2018-08-29 03:15:00,1.0,1.0,4.0,3.0,2.0,2.0,3.0
128270,2018-08-29 03:30:00,0.0,0.0,9.0,5.0,4.0,3.0,0.0
128271,2018-08-29 03:45:00,1.0,1.0,6.0,4.0,6.0,0.0,0.0
128272,2018-08-29 04:00:00,2.0,2.0,2.0,1.0,3.0,0.0,1.0
128273,2018-08-29 04:15:00,2.0,3.0,5.0,4.0,3.0,0.0,0.0
128274,2018-08-29 04:30:00,2.0,4.0,8.0,6.0,1.0,1.0,0.0
128275,2018-08-29 04:45:00,5.0,7.0,11.0,4.0,6.0,0.0,1.0
128276,2018-08-29 05:00:00,8.0,7.0,20.0,9.0,9.0,3.0,2.0
128277,2018-08-29 05:15:00,13.0,13.0,22.0,12.0,4.0,4.0,5.0
128278,2018-08-29 05:30:00,15.0,18.0,39.0,17.0,10.0,8.0,1.0
128279,2018-08-29 05:45:00,15.0,12.0,38.0,27.0,18.0,8.0,6.0
128280,2018-08-29 06:00:00,24.0,27.0,43.0,14.0,18.0,11.0,16.0
128281,2018-08-29 06:15:00,28.0,30.0,71.0,28.0,19.0,11.0,14.0
128282,2018-08-29 06:30:00,42.0,48.0,43.0,28.0,28.0,13.0,14.0
128283,2018-08-29 06:45:00,30.0,55.0,59.0,36.0,32.0,28.0,17.0
128284,2018-08-29 07:00:00,39.0,49.0,58.0,28.0,26.0,23.0,10.0
128285,2018-08-29 07:15:00,42.0,44.0,57.0,24.0,28.0,32.0,18.0
128286,2018-08-29 07:30:00,52.0,66.0,60.0,35.0,47.0,45.0,12.0
128287,2018-08-29 07:45:00,60.0,85.0,72.0,40.0,47.0,40.0,24.0
128288,2018-08-29 08:00:00,70.0,76.0,65.0,40.0,47.0,43.0,28.0
128289,2018-08-29 08:15:00,69.0,89.0,78.0,43.0,39.0,41.0,32.0
128290,2018-08-29 08:30:00,66.0,69.0,91.0,37.0,60.0,35.0,26.0
128291,2018-08-29 08:45:00,65.0,77.0,82.0,49.0,55.0,44.0,30.0
128292,2018-08-29 09:00:00,45.0,55.0,76.0,45.0,60.0,43.0,27.0
128293,2018-08-29 09:15:00,38.0,60.0,66.0,48.0,50.0,34.0,24.0
128294,2018-08-29 09:30:00,26.0,42.0,71.0,31.0,46.0,31.0,18.0
128295,2018-08-29 09:45:00,37.0,49.0,63.0,35.0,51.0,27.0,23.0
128296,2018-08-29 10:00:00,33.0,56.0,63.0,36.0,49.0,21.0,17.0
128297,2018-08-29 10:15:00,32.0,34.0,70.0,39.0,45.0,26.0,27.0
128298,2018-08-29 10:30:00,27.0,36.0,56.0,42.0,48.0,32.0,28.0
128299,2018-08-29 10:45:00,35.0,60.0,88.0,44.0,51.0,28.0,21.0
128300,2018-08-29 11:00:00,32.0,39.0,90.0,41.0,49.0,21.0,27.0
128301,2018-08-29 11:15:00,31.0,55.0,77.0,48.0,55.0,25.0,31.0
128302,2018-08-29 11:30:00,39.0,54.0,83.0,62.0,48.0,26.0,27.0
128303,2018-08-29 11:45:00,37.0,46.0,101.0,61.0,58.0,29.0,41.0
128304,2018-08-29 12:00:00,30.0,50.0,85.0,60.0,53.0,28.0,33.0
128305,2018-08-29 12:15:00,29.0,41.0,84.0,50.0,68.0,47.0,26.0
128306,2018-08-29 12:30:00,31.0,47.0,82.0,50.0,56.0,28.0,33.0
128307,2018-08-29 12:45:00,39.0,43.0,95.0,47.0,48.0,42.0,28.0
128308,2018-08-29 13:00:00,42.0,57.0,84.0,42.0,64.0,45.0,40.0
128309,2018-08-29 13:15:00,38.0,50.0,88.0,51.0,56.0,35.0,44.0
128310,2018-08-29 13:30:00,32.0,46.0,59.0,34.0,40.0,23.0,31.0
128311,2018-08-29 13:45:00,32.0,61.0,94.0,64.0,61.0,39.0,36.0
128312,2018-08-29 14:00:00,33.0,55.0,88.0,46.0,42.0,28.0,38.0
128313,2018-08-29 14:15:00,41.0,47.0,107.0,49.0,58.0,36.0,54.0
128314,2018-08-29 14:30:00,47.0,54.0,97.0,54.0,61.0,32.0,38.0
128315,2018-08-29 14:45:00,31.0,52.0,73.0,49.0,53.0,33.0,58.0
128316,2018-08-29 15:00:00,25.0,48.0,78.0,70.0,58.0,34.0,52.0
128317,2018-08-29 15:15:00,27.0,38.0,88.0,68.0,67.0,48.0,55.0
128318,2018-08-29 15:30:00,50.0,49.0,89.0,54.0,45.0,30.0,52.0
128319,2018-08-29 15:45:00,38.0,60.0,109.0,81.0,64.0,44.0,55.0
128320,2018-08-29 16:00:00,35.0,56.0,78.0,66.0,64.0,41.0,48.0
128321,2018-08-29 16:15:00,34.0,44.0,84.0,87.0,63.0,52.0,60.0
128322,2018-08-29 16:30:00,28.0,59.0,122.0,52.0,70.0,40.0,53.0
128323,2018-08-29 16:45:00,34.0,47.0,121.0,80.0,68.0,36.0,56.0
128324,2018-08-29 17:00:00,36.0,60.0,97.0,90.0,81.0,47.0,48.0
128325,2018-08-29 17:15:00,23.0,37.0,120.0,74.0,53.0,44.0,55.0
128326,2018-08-29 17:30:00,22.0,49.0,101.0,61.0,61.0,30.0,58.0
128327,2018-08-29 17:45:00,23.0,38.0,94.0,55.0,51.0,39.0,60.0
128328,2018-08-29 18:00:00,37.0,48.0,67.0,80.0,77.0,37.0,38.0
128329,2018-08-29 18:15:00,16.0,42.0,48.0,56.0,62.0,46.0,51.0
128330,2018-08-29 18:30:00,39.0,36.0,56.0,33.0,53.0,26.0,60.0
128331,2018-08-29 18:45:00,22.0,30.0,56.0,34.0,38.0,26.0,38.0
128332,2018-08-29 19:00:00,25.0,48.0,51.0,29.0,49.0,22.0,41.0
128333,2018-08-29 19:15:00,23.0,33.0,69.0,38.0,55.0,15.0,30.0
128334,2018-08-29 19:30:00,31.0,41.0,80.0,26.0,36.0,18.0,39.0
128335,2018-08-29 19:45:00,25.0,30.0,62.0,20.0,34.0,13.0,29.0
128336,2018-08-29 20:00:00,27.0,29.0,48.0,18.0,38.0,10.0,22.0
128337,2018-08-29 20:15:00,20.0,23.0,53.0,29.0,29.0,10.0,28.0
128338,2018-08-29 20:30:00,21.0,29.0,48.0,28.0,26.0,7.0,11.0
128339,2018-08-29 20:45:00,27.0,31.0,35.0,16.0,30.0,17.0,25.0
128340,2018-08-29 21:00:00,19.0,23.0,42.0,16.0,26.0,17.0,22.0
128341,2018-08-29 21:15:00,18.0,18.0,59.0,39.0,19.0,14.0,18.0
128342,2018-08-29 21:30:00,21.0,21.0,51.0,25.0,33.0,9.0,17.0
128343,2018-08-29 21:45:00,23.0,31.0,40.0,23.0,26.0,11.0,16.0
128344,2018-08-29 22:00:00,16.0,31.0,55.0,20.0,23.0,8.0,12.0
128345,2018-08-29 22:15:00,19.0,28.0,46.0,15.0,23.0,12.0,18.0
128346,2018-08-29 22:30:00,7.0,12.0,44.0,25.0,18.0,18.0,15.0
128347,2018-08-29 22:45:00,13.0,16.0,33.0,15.0,28.0,7.0,6.0
128348,2018-08-29 23:00:00,17.0,21.0,30.0,12.0,23.0,9.0,11.0
128349,2018-08-29 23:15:00,5.0,10.0,33.0,22.0,17.0,7.0,8.0
128350,2018-08-29 23:30:00,9.0,11.0,31.0,21.0,21.0,7.0,8.0
128351,2018-08-29 23:45:00,8.0,8.0,20.0,9.0,17.0,8.0,8.0
128352,2018-08-30 00:00:00,6.0,6.0,15.0,15.0,7.0,7.0,6.0
128353,2018-08-30 00:15:00,2.0,0.0,20.0,13.0,10.0,9.0,13.0
128354,2018-08-30 00:30:00,3.0,2.0,17.0,8.0,7.0,5.0,3.0
128355,2018-08-30 00:45:00,7.0,7.0,14.0,14.0,12.0,4.0,1.0
128356,2018-08-30 01:00:00,4.0,6.0,9.0,5.0,13.0,2.0,1.0
128357,2018-08-30 01:15:00,1.0,2.0,9.0,6.0,6.0,4.0,0.0
128358,2018-08-30 01:30:00,0.0,2.0,8.0,7.0,5.0,2.0,3.0
128359,2018-08-30 01:45:00,1.0,1.0,8.0,8.0,9.0,2.0,1.0
128360,2018-08-30 02:00:00,1.0,1.0,11.0,5.0,4.0,3.0,0.0
128361,2018-08-30 02:15:00,2.0,2.0,3.0,4.0,4.0,1.0,0.0
128362,2018-08-30 02:30:00,1.0,2.0,2.0,3.0,4.0,0.0,0.0
128363,2018-08-30 02:45:00,1.0,1.0,4.0,6.0,8.0,2.0,1.0
128364,2018-08-30 03:00:00,1.0,1.0,3.0,2.0,2.0,2.0,0.0
128365,2018-08-30 03:15:00,2.0,1.0,3.0,5.0,3.0,0.0,0.0
128366,2018-08-30 03:30:00,1.0,1.0,5.0,2.0,5.0,4.0,1.0
128367,2018-08-30 03:45:00,1.0,2.0,9.0,8.0,9.0,2.0,1.0
128368,2018-08-30 04:00:00,2.0,2.0,4.0,4.0,2.0,2.0,0.0
128369,2018-08-30 04:15:00,4.0,2.0,4.0,6.0,6.0,1.0,0.0
128370,2018-08-30 04:30:00,3.0,4.0,7.0,2.0,4.0,2.0,3.0
128371,2018-08-30 04:45:00,3.0,3.0,11.0,6.0,5.0,2.0,0.0
128372,2018-08-30 05:00:00,10.0,9.0,20.0,15.0,5.0,3.0,3.0
128373,2018-08-30 05:15:00,12.0,9.0,16.0,6.0,7.0,6.0,3.0
128374,2018-08-30 05:30:00,14.0,23.0,42.0,24.0,6.0,4.0,4.0
128375,2018-08-30 05:45:00,15.0,17.0,35.0,21.0,12.0,5.0,6.0
128376,2018-08-30 06:00:00,25.0,28.0,46.0,24.0,9.0,6.0,10.0
128377,2018-08-30 06:15:00,23.0,25.0,55.0,32.0,11.0,6.0,15.0
128378,2018-08-30 06:30:00,31.0,38.0,55.0,30.0,26.0,15.0,16.0
128379,2018-08-30 06:45:00,39.0,63.0,52.0,32.0,27.0,23.0,13.0
128380,2018-08-30 07:00:00,31.0,53.0,54.0,33.0,25.0,25.0,9.0
128381,2018-08-30 07:15:00,46.0,42.0,58.0,38.0,33.0,36.0,14.0
128382,2018-08-30 07:30:00,65.0,71.0,66.0,33.0,40.0,40.0,20.0
128383,2018-08-30 07:45:00,64.0,76.0,74.0,44.0,40.0,46.0,25.0
128384,2018-08-30 08:00:00,70.0,78.0,62.0,34.0,35.0,43.0,31.0
128385,2018-08-30 08:15:00,70.0,92.0,69.0,48.0,50.0,42.0,22.0
128386,2018-08-30 08:30:00,62.0,84.0,64.0,41.0,47.0,39.0,23.0
128387,2018-08-30 08:45:00,45.0,48.0,66.0,59.0,57.0,44.0,31.0
128388,2018-08-30 09:00:00,53.0,63.0,54.0,49.0,52.0,47.0,30.0
128389,2018-08-30 09:15:00,54.0,53.0,71.0,45.0,53.0,36.0,28.0
128390,2018-08-30 09:30:00,45.0,45.0,72.0,40.0,52.0,24.0,20.0
128391,2018-08-30 09:45:00,37.0,42.0,63.0,40.0,53.0,26.0,16.0
128392,2018-08-30 10:00:00,32.0,54.0,85.0,40.0,59.0,32.0,23.0
128393,2018-08-30 10:15:00,31.0,41.0,73.0,30.0,47.0,28.0,33.0
128394,2018-08-30 10:30:00,22.0,33.0,40.0,25.0,39.0,24.0,26.0
128395,2018-08-30 10:45:00,33.0,76.0,75.0,40.0,62.0,35.0,36.0
128396,2018-08-30 11:00:00,32.0,45.0,86.0,43.0,51.0,18.0,30.0
128397,2018-08-30 11:15:00,24.0,45.0,78.0,40.0,51.0,28.0,25.0
128398,2018-08-30 11:30:00,40.0,54.0,51.0,33.0,43.0,24.0,25.0
128399,2018-08-30 11:45:00,24.0,45.0,78.0,60.0,51.0,36.0,30.0
128400,2018-08-30 12:00:00,26.0,45.0,74.0,54.0,51.0,34.0,26.0
128401,2018-08-30 12:15:00,19.0,42.0,80.0,48.0,50.0,34.0,30.0
128402,2018-08-30 12:30:00,28.0,46.0,80.0,52.0,54.0,35.0,35.0
128403,2018-08-30 12:45:00,29.0,61.0,93.0,52.0,56.0,30.0,28.0
128404,2018-08-30 13:00:00,25.0,45.0,82.0,55.0,57.0,22.0,39.0
128405,2018-08-30 13:15:00,36.0,46.0,75.0,58.0,43.0,33.0,32.0
128406,2018-08-30 13:30:00,43.0,47.0,72.0,47.0,51.0,30.0,32.0
128407,2018-08-30 13:45:00,34.0,70.0,75.0,43.0,62.0,28.0,40.0
128408,2018-08-30 14:00:00,41.0,41.0,65.0,54.0,51.0,34.0,42.0
128409,2018-08-30 14:15:00,30.0,42.0,91.0,70.0,55.0,24.0,44.0
128410,2018-08-30 14:30:00,36.0,40.0,86.0,68.0,63.0,33.0,31.0
128411,2018-08-30 14:45:00,33.0,47.0,75.0,56.0,55.0,27.0,37.0
128412,2018-08-30 15:00:00,25.0,50.0,81.0,52.0,61.0,34.0,46.0
128413,2018-08-30 15:15:00,36.0,43.0,92.0,45.0,45.0,32.0,47.0
128414,2018-08-30 15:30:00,30.0,54.0,86.0,60.0,69.0,47.0,45.0
128415,2018-08-30 15:45:00,35.0,44.0,100.0,56.0,70.0,46.0,62.0
128416,2018-08-30 16:00:00,25.0,58.0,91.0,55.0,55.0,39.0,47.0
128417,2018-08-30 16:15:00,23.0,44.0,94.0,65.0,62.0,47.0,48.0
128418,2018-08-30 16:30:00,26.0,40.0,86.0,61.0,65.0,39.0,45.0
128419,2018-08-30 16:45:00,36.0,44.0,102.0,53.0,61.0,38.0,33.0
128420,2018-08-30 17:00:00,24.0,50.0,121.0,68.0,63.0,44.0,43.0
128421,2018-08-30 17:15:00,32.0,33.0,111.0,71.0,62.0,48.0,59.0
128422,2018-08-30 17:30:00,21.0,39.0,94.0,41.0,67.0,39.0,45.0
128423,2018-08-30 17:45:00,20.0,38.0,92.0,62.0,54.0,41.0,55.0
128424,2018-08-30 18:00:00,29.0,48.0,38.0,31.0,50.0,32.0,55.0
128425,2018-08-30 18:15:00,18.0,37.0,93.0,75.0,75.0,37.0,62.0
128426,2018-08-30 18:30:00,30.0,33.0,50.0,29.0,65.0,31.0,36.0
128427,2018-08-30 18:45:00,31.0,41.0,57.0,25.0,54.0,30.0,40.0
128428,2018-08-30 19:00:00,36.0,41.0,57.0,41.0,62.0,19.0,41.0
128429,2018-08-30 19:15:00,25.0,47.0,59.0,36.0,50.0,18.0,42.0
128430,2018-08-30 19:30:00,32.0,53.0,68.0,52.0,42.0,25.0,36.0
128431,2018-08-30 19:45:00,23.0,33.0,67.0,41.0,60.0,14.0,35.0
128432,2018-08-30 20:00:00,36.0,45.0,53.0,33.0,45.0,14.0,19.0
128433,2018-08-30 20:15:00,16.0,25.0,56.0,32.0,35.0,12.0,21.0
128434,2018-08-30 20:30:00,23.0,38.0,50.0,40.0,30.0,12.0,27.0
128435,2018-08-30 20:45:00,18.0,21.0,53.0,33.0,31.0,11.0,24.0
128436,2018-08-30 21:00:00,18.0,35.0,64.0,42.0,33.0,11.0,19.0
128437,2018-08-30 21:15:00,16.0,21.0,56.0,38.0,40.0,15.0,20.0
128438,2018-08-30 21:30:00,18.0,18.0,59.0,28.0,34.0,11.0,22.0
128439,2018-08-30 21:45:00,22.0,27.0,52.0,37.0,20.0,14.0,14.0
128440,2018-08-30 22:00:00,18.0,19.0,57.0,32.0,40.0,13.0,19.0
