215,16.0,13.0,68.0,48.0,31.0,12.0,10.0,25.0,1.0,31.0,14.0
216,16.5,12.0,63.0,44.0,29.5,11.0,8.5,26.0,1.0,30.0,12.0
217,13.5,13.0,56.0,40.0,26.0,10.0,7.0,23.0,1.0,26.0,11.0
218,10.0,9.0,50.0,38.0,25.0,9.0,7.0,24.0,1.0,24.0,11.0
219,11.0,11.0,45.0,38.0,23.0,9.0,6.0,20.0,0.0,22.0,12.0
220,8.0,9.0,39.0,34.0,21.0,8.0,6.0,19.5,0.5,20.5,9.0
221,8.0,9.0,37.0,35.0,20.0,8.0,5.0,20.0,1.0,20.0,8.0
222,6.0,7.0,35.0,33.0,21.0,6.0,5.0,18.0,0.0,17.0,9.0
223,7.0,8.0,33.5,34.5,21.0,6.0,6.0,18.0,0.0,16.0,8.0
224,6.0,8.0,34.5,32.5,20.0,6.0,6.0,19.0,0.0,16.0,8.0
225,7.0,8.0,32.0,36.0,20.0,7.0,5.0,18.0,0.0,17.0,8.0
226,5.0,6.0,30.0,32.0,20.0,7.0,5.0,15.0,1.0,15.0,10.0
227,6.0,7.0,33.0,32.0,19.0,6.0,6.0,17.0,1.0,16.0,8.0
228,5.0,7.0,33.0,33.0,19.0,6.0,5.0,16.0,0.0,15.0,7.0
229,6.0,6.0,30.0,28.0,17.0,6.0,4.0,15.0,0.0,12.0,6.0
230,5.0,6.0,27.0,28.0,16.0,5.0,4.0,15.0,0.0,12.0,8.0
231,4.0,5.0,22.0,24.0,15.0,4.0,4.0,13.0,0.0,10.0,4.0
232,3.0,5.0,20.0,20.0,11.0,3.0,3.0,10.0,0.0,9.0,3.0
233,3.0,5.0,17.0,17.0,10.0,3.0,2.0,8.0,0.0,7.0,3.0
234,2.0,3.0,13.0,14.0,10.0,2.0,2.0,7.0,0.0,6.0,3.0
235,2.0,4.0,12.0,13.0,8.0,2.0,1.0,6.0,0.0,5.0,2.0
236,1.0,3.0,11.0,11.0,7.0,1.0,1.0,4.0,0.0,4.0,1.0
237,1.0,3.0,10.0,10.0,7.0,1.0,1.0,4.0,0.0,4.0,1.0
238,1.0,2.0,9.0,9.0,5.0,1.0,1.0,4.0,0.0,4.0,2.0
239,1.0,2.0,7.0,8.0,6.0,1.0,0.0,3.0,0.0,3.0,1.0
240,0.0,2.0,7.0,7.0,5.0,1.0,0.0,3.0,0.0,3.0,1.0
241,1.0,2.0,6.0,6.0,4.0,1.0,0.0,3.0,0.0,2.0,1.0
242,0.0,2.0,6.0,5.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0
243,0.0,1.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0
244,0.0,1.0,4.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0
245,0.0,1.0,4.0,3.0,2.0,0.0,0.0,1.5,0.0,1.5,0.0
246,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
247,0.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
248,0.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
249,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
250,0.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
251,0.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
252,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
253,0.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
254,0.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
255,0.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
256,1.0,2.0,11.0,4.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0
257,2.0,3.0,12.0,7.0,7.0,3.0,1.0,2.0,0.0,4.0,1.0
258,4.0,3.0,16.0,7.0,7.0,3.0,2.0,4.0,0.0,4.0,2.0
259,12.0,5.0,22.0,9.0,10.0,6.0,3.0,5.0,0.0,5.0,1.0
260,27.0,6.0,45.0,11.0,13.0,9.0,3.0,8.0,0.0,7.0,4.0
261,27.0,11.0,71.0,17.0,21.0,11.0,6.0,11.0,0.0,13.0,5.0
262,29.0,13.0,96.0,26.0,22.0,13.0,9.0,17.0,0.0,20.0,9.0
263,23.0,12.0,87.0,29.0,21.0,14.0,10.0,17.0,0.0,19.0,10.0
264,27.0,16.0,106.0,32.0,28.0,15.0,10.0,20.0,1.0,24.0,12.0
265,32.0,20.0,120.0,37.0,32.0,14.0,11.0,23.0,1.0,32.0,20.0
266,41.0,25.0,128.0,37.0,39.0,16.0,12.0,29.0,2.0,40.0,22.0
267,40.0,26.0,121.5,42.0,39.5,21.0,15.0,30.0,2.0,44.0,21.0
268,42.0,29.0,120.0,46.0,43.0,22.0,16.0,38.0,3.0,50.0,22.0
269,42.0,32.5,122.5,49.0,40.0,18.5,20.0,41.0,4.0,55.0,24.0
270,40.0,32.0,119.0,46.0,41.0,19.0,22.0,44.0,4.0,58.0,21.0
271,41.0,31.0,115.0,50.0,38.0,18.0,23.0,45.0,4.0,59.0,21.0
272,36.0,30.0,122.5,45.5,33.0,15.0,23.0,39.0,3.0,48.0,16.5
273,32.0,31.0,120.0,46.0,34.0,14.0,24.0,38.0,4.0,47.0,16.0
274,29.0,30.0,126.0,45.0,30.0,13.0,23.0,36.0,3.0,47.0,15.0
275,23.0,22.0,117.0,45.0,29.0,12.0,19.0,33.0,2.0,36.0,15.0
276,22.0,21.0,107.0,47.0,29.0,12.0,18.0,34.0,2.0,36.0,14.0
277,21.0,21.0,112.0,50.0,30.0,13.0,16.5,32.0,2.0,38.0,14.0
278,23.0,22.0,107.5,52.5,32.0,13.5,19.0,35.5,2.0,38.0,15.0
279,18.0,18.0,100.0,59.0,30.0,13.0,14.0,32.0,2.0,36.0,16.0
280,19.0,20.0,96.0,59.0,31.0,14.0,16.0,35.0,2.0,35.0,16.0
281,18.0,20.0,98.0,62.5,31.0,13.0,15.5,33.0,2.0,37.0,17.0
282,21.0,21.0,103.0,63.0,33.0,13.0,15.5,36.0,2.0,38.0,18.0
283,18.5,20.0,99.0,67.0,35.0,14.0,15.0,35.0,2.0,38.0,20.5
284,20.0,22.5,102.5,68.5,32.5,15.0,16.0,38.5,2.0,37.0,19.0
285,22.0,22.0,109.0,67.0,35.0,14.0,16.0,37.0,2.0,38.0,21.0
286,26.0,24.0,107.5,66.0,37.5,15.0,16.5,39.0,2.0,36.0,19.0
287,21.0,21.0,101.5,68.0,35.0,14.0,14.0,35.5,2.0,37.0,21.0
