,21,22,23,51,61,62,71,72,81,82,112,113
189,75.0,51.0,42.5,83.5,35.0,29.5,34.5,27.0,43.0,46.0,25.0,22.0
190,81.0,54.5,41.0,83.0,35.5,31.0,35.0,29.0,43.0,49.0,22.0,19.0
191,80.0,52.0,41.0,79.5,34.0,30.0,37.0,30.0,46.0,51.5,21.5,18.0
192,79.0,53.0,42.0,75.0,34.0,28.0,37.0,31.0,46.0,50.0,23.0,19.0
193,81.0,53.0,41.0,76.0,36.0,29.0,38.0,30.0,43.0,48.0,23.0,20.0
194,82.0,55.0,43.0,77.0,35.0,29.0,38.0,29.0,44.0,50.0,24.0,21.0
195,79.0,54.0,45.5,77.5,34.0,29.0,38.0,32.0,43.0,48.0,25.0,23.0
196,78.0,55.0,46.0,73.0,35.0,29.0,38.0,29.0,45.0,48.5,25.0,23.0
197,82.0,56.5,46.0,73.5,35.5,30.0,38.0,30.0,44.0,49.0,26.0,23.0
198,81.5,59.0,46.0,75.5,35.0,30.0,38.0,31.0,45.0,50.0,27.0,24.0
199,79.0,57.0,49.0,75.0,33.5,29.0,40.0,32.0,46.0,49.0,28.0,26.0
200,79.0,59.0,52.0,74.0,35.0,31.5,40.5,36.0,48.0,54.0,27.0,23.0
201,81.0,59.0,54.0,75.0,34.0,31.0,40.0,35.0,52.0,56.0,27.0,25.0
202,75.0,60.5,54.0,69.5,34.0,28.5,42.0,39.0,53.0,57.0,27.0,25.0
203,75.0,60.0,55.0,69.0,33.0,27.0,45.0,41.0,51.0,52.0,28.0,26.0
204,77.0,62.0,58.5,69.0,34.0,29.0,44.0,39.0,51.0,55.0,27.0,25.0
205,72.0,61.0,58.0,68.0,35.0,32.0,45.0,40.0,48.0,51.0,26.0,24.0
206,75.0,62.0,58.0,67.0,33.0,31.0,42.0,38.0,46.0,48.0,26.0,23.0
207,73.5,63.0,62.0,76.0,34.0,31.5,45.0,41.5,51.0,53.0,24.0,23.0
208,77.0,65.0,61.0,69.0,34.0,29.0,42.0,42.0,50.5,54.0,20.0,18.5
209,72.0,63.0,58.0,66.0,30.0,27.0,39.0,38.0,46.0,50.0,19.0,16.0
210,78.0,65.0,57.0,66.0,31.0,27.0,39.0,37.0,43.0,49.0,20.0,16.0
211,76.0,62.5,54.0,67.0,32.0,28.0,36.0,34.0,44.0,47.0,18.5,14.0
212,76.0,60.0,52.0,65.0,30.0,24.0,35.0,29.0,43.0,46.0,19.0,14.0
213,76.0,53.5,45.0,63.5,29.0,23.0,34.0,25.5,37.0,39.5,18.5,13.0
214,78.0,51.5,41.5,57.0,28.0,22.0,32.0,25.0,37.0,38.0,20.0,13.0
215,70.0,45.0,36.0,55.0,27.0,21.0,31.5,22.0,34.5,33.5,18.0,13.0
216,67.0,41.0,34.0,53.5,27.5,21.0,30.0,22.0,36.0,35.0,19.5,13.0
217,66.0,41.0,34.0,50.0,28.0,21.0,31.5,22.0,34.0,30.5,21.0,16.0
218,63.0,36.0,30.0,48.0,27.0,19.0,29.0,19.0,33.0,31.0,22.0,15.0
219,57.0,34.0,28.0,46.0,24.0,17.0,30.0,21.0,33.0,31.0,19.0,13.0
220,57.0,33.0,26.0,43.0,24.0,16.0,28.0,18.0,33.0,28.0,16.0,10.0
221,54.0,32.0,24.0,40.0,23.0,15.0,28.0,18.0,33.0,27.0,14.0,9.0
222,51.0,29.0,22.0,39.0,22.0,14.0,27.0,17.0,31.0,26.0,12.0,8.0
223,48.0,27.0,21.0,39.0,21.0,13.0,24.5,16.0,32.0,26.0,12.5,7.0
224,46.0,27.0,21.0,39.0,20.0,13.0,26.0,16.0,31.0,26.0,13.0,8.0
225,47.0,27.0,21.0,37.0,19.0,11.0,26.0,15.0,30.0,25.0,12.0,7.0
226,43.0,28.0,21.0,35.0,18.0,11.0,26.0,15.0,29.0,23.0,12.0,7.0
227,40.0,25.0,19.0,34.0,16.0,10.0,26.0,15.0,30.0,24.0,11.0,7.0
228,38.0,24.0,18.0,34.0,17.0,9.0,23.0,13.0,27.0,23.0,10.0,6.0
229,38.0,23.0,17.0,30.0,15.0,8.0,22.0,11.0,26.0,19.5,10.0,6.0
230,35.0,21.0,16.0,30.0,15.0,8.0,20.0,11.0,23.0,18.0,10.0,6.0
231,37.0,23.0,17.0,28.0,13.0,7.0,19.0,10.0,23.0,15.0,12.0,7.0
232,33.0,20.0,16.0,25.0,12.0,6.0,18.0,9.0,20.0,14.0,12.0,6.0
233,28.0,18.0,12.0,22.0,10.0,5.0,16.0,8.0,18.0,12.0,10.0,5.0
234,23.0,16.0,10.0,20.0,9.0,3.0,15.0,7.0,17.0,10.0,8.0,4.0
235,20.0,14.0,8.0,16.0,8.0,3.0,11.0,5.0,14.0,7.0,6.0,3.0
236,16.0,13.0,7.5,15.0,7.0,2.0,10.0,4.0,13.0,6.0,6.0,3.0
237,15.0,12.0,7.0,14.0,6.0,2.0,9.0,4.0,11.0,5.0,5.0,2.0
238,13.0,11.0,6.0,13.0,5.0,2.0,8.0,3.0,11.0,4.0,5.0,2.0
239,12.0,10.0,5.0,13.0,5.0,1.0,8.0,3.0,10.0,4.0,4.0,2.0
240,10.0,10.0,5.0,10.0,5.0,1.0,7.0,3.0,9.0,3.0,4.0,2.0
241,10.0,9.0,4.0,10.0,4.0,1.0,7.0,3.0,9.0,3.0,4.0,2.0
242,9.0,8.0,3.0,10.5,3.0,1.0,6.5,3.0,8.0,3.0,3.0,1.0
243,8.0,8.0,3.0,10.0,3.0,1.0,6.0,2.0,7.5,3.0,3.0,1.0
244,6.5,6.0,3.0,8.0,3.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0
245,5.0,6.0,2.0,6.0,2.0,0.0,4.0,2.0,5.0,1.0,2.0,1.0
246,4.0,5.0,2.0,5.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0
247,5.0,4.0,2.0,4.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0
248,4.0,4.0,2.0,4.0,1.0,0.0,3.0,1.0,4.0,1.0,2.0,0.0
249,3.0,4.0,2.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0
250,4.0,4.0,1.0,4.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0
251,4.0,4.0,2.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0
252,4.0,3.0,1.0,5.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0
